Distance,X-Velocity
 0.000000E+00, 1.308638E-04
 1.001249E-05, 1.463283E-04
 2.002498E-05, 1.617928E-04
 3.003747E-05, 1.772573E-04
 4.004996E-05, 1.927218E-04
 5.006246E-05, 2.081863E-04
 6.007495E-05, 2.236508E-04
 7.008744E-05, 2.391152E-04
 8.009993E-05, 2.545798E-04
 9.011241E-05, 2.737611E-04
 1.001249E-04, 3.029812E-04
 1.101374E-04, 3.322014E-04
 1.201499E-04, 3.614215E-04
 1.301624E-04, 3.906416E-04
 1.401749E-04, 4.198617E-04
 1.501874E-04, 4.490819E-04
 1.601999E-04, 4.783020E-04
 1.702124E-04, 5.075221E-04
 1.802248E-04, 5.367423E-04
 1.902373E-04, 5.655563E-04
 2.002498E-04, 5.941676E-04
 2.102623E-04, 6.227790E-04
 2.202748E-04, 6.513903E-04
 2.302873E-04, 6.800016E-04
 2.402998E-04, 7.086130E-04
 2.503123E-04, 7.372242E-04
 2.603248E-04, 7.658355E-04
 2.703373E-04, 7.944469E-04
 2.803497E-04, 8.230581E-04
 2.903623E-04, 8.515997E-04
 3.003747E-04, 8.795413E-04
 3.103872E-04, 9.074828E-04
 3.203997E-04, 9.354244E-04
 3.304122E-04, 9.633660E-04
 3.404247E-04, 9.913075E-04
 3.504371E-04, 1.019249E-03
 3.604496E-04, 1.047191E-03
 3.704621E-04, 1.075132E-03
 3.804746E-04, 1.103074E-03
 3.904871E-04, 1.131015E-03
 4.004995E-04, 1.158957E-03
 4.105120E-04, 1.186541E-03
 4.205245E-04, 1.213746E-03
 4.305370E-04, 1.240951E-03
 4.405495E-04, 1.268155E-03
 4.505619E-04, 1.295360E-03
 4.605744E-04, 1.322564E-03
 4.705869E-04, 1.349769E-03
 4.805994E-04, 1.376974E-03
 4.906119E-04, 1.404178E-03
 5.006244E-04, 1.431383E-03
 5.106369E-04, 1.458588E-03
 5.206494E-04, 1.485792E-03
 5.306619E-04, 1.512997E-03
 5.406744E-04, 1.539632E-03
 5.506870E-04, 1.566026E-03
 5.606995E-04, 1.592420E-03
 5.707120E-04, 1.618813E-03
 5.807245E-04, 1.645207E-03
 5.907370E-04, 1.671601E-03
 6.007495E-04, 1.697995E-03
 6.107620E-04, 1.724389E-03
 6.207745E-04, 1.750783E-03
 6.307870E-04, 1.777177E-03
 6.407996E-04, 1.803571E-03
 6.508121E-04, 1.829965E-03
 6.608246E-04, 1.856359E-03
 6.708371E-04, 1.882753E-03
 6.808496E-04, 1.908572E-03
 6.908621E-04, 1.934074E-03
 7.008746E-04, 1.959576E-03
 7.108871E-04, 1.985077E-03
 7.208996E-04, 2.010579E-03
 7.309121E-04, 2.036081E-03
 7.409247E-04, 2.061583E-03
 7.509371E-04, 2.087084E-03
 7.609497E-04, 2.112586E-03
 7.709622E-04, 2.138088E-03
 7.809747E-04, 2.163589E-03
 7.909872E-04, 2.189091E-03
 8.009997E-04, 2.214593E-03
 8.110122E-04, 2.240095E-03
 8.210247E-04, 2.265596E-03
 8.310372E-04, 2.290923E-03
 8.410498E-04, 2.315443E-03
 8.510622E-04, 2.339962E-03
 8.610748E-04, 2.364482E-03
 8.710873E-04, 2.389002E-03
 8.810998E-04, 2.413522E-03
 8.911123E-04, 2.438042E-03
 9.011248E-04, 2.462562E-03
 9.111373E-04, 2.487082E-03
 9.211499E-04, 2.511601E-03
 9.311623E-04, 2.536121E-03
 9.411749E-04, 2.560641E-03
 9.511873E-04, 2.585161E-03
 9.611999E-04, 2.609681E-03
 9.712123E-04, 2.634201E-03
 9.812248E-04, 2.658721E-03
 9.912372E-04, 2.683240E-03
 1.001250E-03, 2.707580E-03
 1.011262E-03, 2.731019E-03
 1.021275E-03, 2.754458E-03
 1.031287E-03, 2.777897E-03
