Distance,X-Velocity
 0.000000E+00, 1.306557E-04
 1.001249E-05, 1.460961E-04
 2.002498E-05, 1.615366E-04
 3.003747E-05, 1.769770E-04
 4.004996E-05, 1.924174E-04
 5.006246E-05, 2.078579E-04
 6.007495E-05, 2.232983E-04
 7.008744E-05, 2.387387E-04
 8.009993E-05, 2.541792E-04
 9.011241E-05, 2.733309E-04
 1.001249E-04, 3.025062E-04
 1.101374E-04, 3.316815E-04
 1.201499E-04, 3.608568E-04
 1.301624E-04, 3.900321E-04
 1.401749E-04, 4.192074E-04
 1.501874E-04, 4.483827E-04
 1.601999E-04, 4.775581E-04
 1.702124E-04, 5.067334E-04
 1.802248E-04, 5.359087E-04
 1.902373E-04, 5.646794E-04
 2.002498E-04, 5.932482E-04
 2.102623E-04, 6.218169E-04
 2.202748E-04, 6.503857E-04
 2.302873E-04, 6.789544E-04
 2.402998E-04, 7.075231E-04
 2.503123E-04, 7.360919E-04
 2.603248E-04, 7.646605E-04
 2.703373E-04, 7.932292E-04
 2.803497E-04, 8.217979E-04
 2.903623E-04, 8.502973E-04
 3.003747E-04, 8.781988E-04
 3.103872E-04, 9.061003E-04
 3.203997E-04, 9.340018E-04
 3.304122E-04, 9.619032E-04
 3.404247E-04, 9.898047E-04
 3.504371E-04, 1.017706E-03
 3.604496E-04, 1.045608E-03
 3.704621E-04, 1.073509E-03
 3.804746E-04, 1.101411E-03
 3.904871E-04, 1.129312E-03
 4.004995E-04, 1.157214E-03
 4.105120E-04, 1.184760E-03
 4.205245E-04, 1.211927E-03
 4.305370E-04, 1.239095E-03
 4.405495E-04, 1.266262E-03
 4.505619E-04, 1.293430E-03
 4.605744E-04, 1.320597E-03
 4.705869E-04, 1.347765E-03
 4.805994E-04, 1.374932E-03
 4.906119E-04, 1.402100E-03
 5.006244E-04, 1.429267E-03
 5.106369E-04, 1.456435E-03
 5.206494E-04, 1.483603E-03
 5.306619E-04, 1.510770E-03
 5.406744E-04, 1.537370E-03
 5.506870E-04, 1.563730E-03
 5.606995E-04, 1.590090E-03
 5.707120E-04, 1.616451E-03
 5.807245E-04, 1.642811E-03
 5.907370E-04, 1.669171E-03
 6.007495E-04, 1.695531E-03
 6.107620E-04, 1.721892E-03
 6.207745E-04, 1.748252E-03
 6.307870E-04, 1.774612E-03
 6.407996E-04, 1.800972E-03
 6.508121E-04, 1.827332E-03
 6.608246E-04, 1.853692E-03
 6.708371E-04, 1.880053E-03
 6.808496E-04, 1.905841E-03
 6.908621E-04, 1.931313E-03
 7.008746E-04, 1.956785E-03
 7.108871E-04, 1.982257E-03
 7.208996E-04, 2.007729E-03
 7.309121E-04, 2.033202E-03
 7.409247E-04, 2.058673E-03
 7.509371E-04, 2.084146E-03
 7.609497E-04, 2.109618E-03
 7.709622E-04, 2.135090E-03
 7.809747E-04, 2.160562E-03
 7.909872E-04, 2.186034E-03
 8.009997E-04, 2.211506E-03
 8.110122E-04, 2.236978E-03
 8.210247E-04, 2.262450E-03
 8.310372E-04, 2.287748E-03
 8.410498E-04, 2.312243E-03
 8.510622E-04, 2.336738E-03
 8.610748E-04, 2.361233E-03
 8.710873E-04, 2.385728E-03
 8.810998E-04, 2.410223E-03
 8.911123E-04, 2.434718E-03
 9.011248E-04, 2.459213E-03
 9.111373E-04, 2.483709E-03
 9.211499E-04, 2.508203E-03
 9.311623E-04, 2.532699E-03
 9.411749E-04, 2.557194E-03
 9.511873E-04, 2.581689E-03
 9.611999E-04, 2.606184E-03
 9.712123E-04, 2.630679E-03
 9.812248E-04, 2.655174E-03
 9.912372E-04, 2.679668E-03
 1.001250E-03, 2.703985E-03
 1.011262E-03, 2.727405E-03
 1.021275E-03, 2.750825E-03
 1.031287E-03, 2.774245E-03
 1.041300E-03, 2.797665E-03
 1.051312E-03, 2.821085E-03
 1.061324E-03, 2.844505E-03
 1.071337E-03, 2.867925E-03
 1.081349E-03, 2.891346E-03
 1.091362E-03, 2.914766E-03
 1.101374E-03, 2.938186E-03
 1.111387E-03, 2.961606E-03
 1.121399E-03, 2.985026E-03
 1.131412E-03, 3.008446E-03
 1.141424E-03, 3.031866E-03
 1.151436E-03, 3.055286E-03
 1.161449E-03, 3.078707E-03
 1.171461E-03, 3.102127E-03
 1.181474E-03, 3.125547E-03
 1.191486E-03, 3.148431E-03
 1.201499E-03, 3.170668E-03
 1.211511E-03, 3.192906E-03
 1.221524E-03, 3.215144E-03
 1.231536E-03, 3.237382E-03
 1.241549E-03, 3.259620E-03
 1.251561E-03, 3.281858E-03
 1.261574E-03, 3.304096E-03
 1.271586E-03, 3.326334E-03
 1.281598E-03, 3.348572E-03
 1.291611E-03, 3.370810E-03
 1.301623E-03, 3.393048E-03
 1.311636E-03, 3.415286E-03
 1.321648E-03, 3.437523E-03
 1.331661E-03, 3.459761E-03
 1.341673E-03, 3.481999E-03
 1.351685E-03, 3.504237E-03
 1.361698E-03, 3.526475E-03
 1.371710E-03, 3.548713E-03
 1.381723E-03, 3.570951E-03
 1.391735E-03, 3.593189E-03
 1.401748E-03, 3.614296E-03
 1.411760E-03, 3.635234E-03
 1.421773E-03, 3.656171E-03
 1.431785E-03, 3.677108E-03
 1.441798E-03, 3.698046E-03
 1.451810E-03, 3.718983E-03
 1.461823E-03, 3.739920E-03
 1.471835E-03, 3.760857E-03
 1.481847E-03, 3.781795E-03
 1.491860E-03, 3.802732E-03
 1.501872E-03, 3.823669E-03
 1.511885E-03, 3.844607E-03
 1.521897E-03, 3.865544E-03
 1.531910E-03, 3.886481E-03
 1.541922E-03, 3.907418E-03
 1.551935E-03, 3.928356E-03
 1.561947E-03, 3.949292E-03
 1.571959E-03, 3.970230E-03
 1.581972E-03, 3.991167E-03
 1.591984E-03, 4.012104E-03
 1.601997E-03, 4.033042E-03
 1.612009E-03, 4.053979E-03
 1.622022E-03, 4.074593E-03
 1.632034E-03, 4.094100E-03
 1.642047E-03, 4.113606E-03
 1.652059E-03, 4.133112E-03
 1.662072E-03, 4.152619E-03
 1.672084E-03, 4.172126E-03
 1.682097E-03, 4.191633E-03
 1.692109E-03, 4.211139E-03
 1.702121E-03, 4.230645E-03
 1.712134E-03, 4.250152E-03
 1.722146E-03, 4.269659E-03
 1.732159E-03, 4.289166E-03
 1.742171E-03, 4.308672E-03
 1.752184E-03, 4.328179E-03
 1.762196E-03, 4.347685E-03
 1.772208E-03, 4.367192E-03
 1.782221E-03, 4.386698E-03
 1.792233E-03, 4.406205E-03
 1.802246E-03, 4.425711E-03
 1.812258E-03, 4.445218E-03
 1.822271E-03, 4.464725E-03
 1.832283E-03, 4.484232E-03
 1.842296E-03, 4.503739E-03
 1.852308E-03, 4.523245E-03
 1.862321E-03, 4.542751E-03
 1.872333E-03, 4.561756E-03
 1.882345E-03, 4.579688E-03
 1.892358E-03, 4.597622E-03
 1.902370E-03, 4.615555E-03
 1.912383E-03, 4.633487E-03
 1.922395E-03, 4.651420E-03
 1.932408E-03, 4.669353E-03
 1.942420E-03, 4.687286E-03
 1.952433E-03, 4.705219E-03
 1.962445E-03, 4.723152E-03
 1.972458E-03, 4.741084E-03
 1.982471E-03, 4.759017E-03
 1.992483E-03, 4.776950E-03
 2.002496E-03, 4.794884E-03
 2.012508E-03, 4.812817E-03
 2.022521E-03, 4.830749E-03
 2.032533E-03, 4.848683E-03
 2.042546E-03, 4.866616E-03
 2.052558E-03, 4.884548E-03
 2.062571E-03, 4.902482E-03
 2.072583E-03, 4.920415E-03
 2.082596E-03, 4.938348E-03
 2.092609E-03, 4.956280E-03
 2.102621E-03, 4.974213E-03
 2.112634E-03, 4.992147E-03
 2.122646E-03, 5.010080E-03
 2.132659E-03, 5.028012E-03
 2.142671E-03, 5.045946E-03
 2.152684E-03, 5.062284E-03
 2.162697E-03, 5.078486E-03
 2.172709E-03, 5.094688E-03
 2.182722E-03, 5.110890E-03
 2.192734E-03, 5.127091E-03
 2.202747E-03, 5.143293E-03
 2.212759E-03, 5.159495E-03
 2.222772E-03, 5.175697E-03
 2.232785E-03, 5.191899E-03
 2.242797E-03, 5.208101E-03
 2.252810E-03, 5.224303E-03
 2.262822E-03, 5.240505E-03
 2.272835E-03, 5.256707E-03
 2.282847E-03, 5.272909E-03
 2.292860E-03, 5.289110E-03
 2.302872E-03, 5.305313E-03
 2.312885E-03, 5.321514E-03
 2.322898E-03, 5.337717E-03
 2.332910E-03, 5.353918E-03
 2.342923E-03, 5.370121E-03
 2.352935E-03, 5.386323E-03
 2.362948E-03, 5.402524E-03
 2.372961E-03, 5.418727E-03
 2.382973E-03, 5.434928E-03
 2.392986E-03, 5.451130E-03
 2.402998E-03, 5.467332E-03
 2.413011E-03, 5.483534E-03
 2.423023E-03, 5.499736E-03
 2.433036E-03, 5.515938E-03
 2.443048E-03, 5.532139E-03
 2.453061E-03, 5.546849E-03
 2.463074E-03, 5.561147E-03
 2.473086E-03, 5.575445E-03
 2.483099E-03, 5.589743E-03
 2.493111E-03, 5.604041E-03
 2.503124E-03, 5.618339E-03
 2.513136E-03, 5.632637E-03
 2.523149E-03, 5.646935E-03
 2.533162E-03, 5.661233E-03
 2.543174E-03, 5.675531E-03
 2.553187E-03, 5.689828E-03
 2.563199E-03, 5.704126E-03
 2.573212E-03, 5.718424E-03
 2.583225E-03, 5.732722E-03
 2.593237E-03, 5.747020E-03
 2.603250E-03, 5.761317E-03
 2.613262E-03, 5.775616E-03
 2.623275E-03, 5.789914E-03
 2.633287E-03, 5.804211E-03
 2.643300E-03, 5.818509E-03
 2.653312E-03, 5.832807E-03
 2.663325E-03, 5.847105E-03
 2.673337E-03, 5.861402E-03
 2.683350E-03, 5.875701E-03
 2.693363E-03, 5.889998E-03
 2.703375E-03, 5.904297E-03
 2.713388E-03, 5.918594E-03
 2.723400E-03, 5.932892E-03
 2.733413E-03, 5.947190E-03
 2.743426E-03, 5.961489E-03
 2.753438E-03, 5.975787E-03
 2.763451E-03, 5.990084E-03
 2.773463E-03, 6.004382E-03
 2.783476E-03, 6.017355E-03
 2.793488E-03, 6.029559E-03
 2.803501E-03, 6.041763E-03
 2.813514E-03, 6.053967E-03
 2.823526E-03, 6.066171E-03
 2.833539E-03, 6.078375E-03
 2.843551E-03, 6.090578E-03
 2.853564E-03, 6.102782E-03
 2.863576E-03, 6.114986E-03
 2.873589E-03, 6.127190E-03
 2.883601E-03, 6.139394E-03
 2.893614E-03, 6.151597E-03
 2.903627E-03, 6.163801E-03
 2.913639E-03, 6.176005E-03
 2.923652E-03, 6.188209E-03
 2.933664E-03, 6.200413E-03
 2.943677E-03, 6.212616E-03
 2.953690E-03, 6.224820E-03
 2.963702E-03, 6.237024E-03
 2.973715E-03, 6.249228E-03
 2.983727E-03, 6.261432E-03
 2.993740E-03, 6.273635E-03
 3.003752E-03, 6.285839E-03
 3.013765E-03, 6.298043E-03
 3.023777E-03, 6.310247E-03
 3.033790E-03, 6.322450E-03
 3.043803E-03, 6.334655E-03
 3.053815E-03, 6.346858E-03
 3.063828E-03, 6.359062E-03
 3.073840E-03, 6.371266E-03
 3.083853E-03, 6.383470E-03
 3.093865E-03, 6.395674E-03
 3.103878E-03, 6.407878E-03
 3.113891E-03, 6.420081E-03
 3.123903E-03, 6.432286E-03
 3.133916E-03, 6.444489E-03
 3.143928E-03, 6.456310E-03
 3.153941E-03, 6.466211E-03
 3.163953E-03, 6.476113E-03
 3.173966E-03, 6.486013E-03
 3.183979E-03, 6.495914E-03
 3.193991E-03, 6.505815E-03
 3.204004E-03, 6.515716E-03
 3.214016E-03, 6.525618E-03
 3.224029E-03, 6.535518E-03
 3.234041E-03, 6.545419E-03
 3.244054E-03, 6.555321E-03
 3.254067E-03, 6.565222E-03
 3.264079E-03, 6.575122E-03
 3.274092E-03, 6.585023E-03
 3.284104E-03, 6.594924E-03
 3.294117E-03, 6.604826E-03
 3.304129E-03, 6.614727E-03
 3.314142E-03, 6.624628E-03
 3.324155E-03, 6.634529E-03
 3.334167E-03, 6.644430E-03
 3.344180E-03, 6.654331E-03
 3.354192E-03, 6.664231E-03
 3.364205E-03, 6.674133E-03
 3.374217E-03, 6.684034E-03
 3.384230E-03, 6.693935E-03
 3.394243E-03, 6.703836E-03
 3.404255E-03, 6.713737E-03
 3.414268E-03, 6.723638E-03
 3.424280E-03, 6.733539E-03
 3.434293E-03, 6.743440E-03
 3.444305E-03, 6.753341E-03
 3.454318E-03, 6.763242E-03
 3.464330E-03, 6.773143E-03
 3.474343E-03, 6.783044E-03
 3.484356E-03, 6.792945E-03
 3.494368E-03, 6.802846E-03
 3.504381E-03, 6.812747E-03
 3.514393E-03, 6.822648E-03
 3.524406E-03, 6.832549E-03
 3.534418E-03, 6.842450E-03
 3.544431E-03, 6.852217E-03
 3.554444E-03, 6.859586E-03
 3.564456E-03, 6.866954E-03
 3.574469E-03, 6.874323E-03
 3.584481E-03, 6.881692E-03
 3.594494E-03, 6.889061E-03
 3.604506E-03, 6.896430E-03
 3.614519E-03, 6.903799E-03
 3.624531E-03, 6.911168E-03
 3.634544E-03, 6.918537E-03
 3.644557E-03, 6.925906E-03
 3.654569E-03, 6.933275E-03
 3.664582E-03, 6.940644E-03
 3.674594E-03, 6.948013E-03
 3.684607E-03, 6.955381E-03
 3.694620E-03, 6.962750E-03
 3.704632E-03, 6.970120E-03
 3.714645E-03, 6.977488E-03
 3.724657E-03, 6.984857E-03
 3.734670E-03, 6.992226E-03
 3.744683E-03, 6.999596E-03
 3.754695E-03, 7.006964E-03
 3.764708E-03, 7.014333E-03
 3.774720E-03, 7.021701E-03
 3.784733E-03, 7.029071E-03
 3.794745E-03, 7.036439E-03
 3.804758E-03, 7.043808E-03
 3.814770E-03, 7.051177E-03
 3.824783E-03, 7.058546E-03
 3.834796E-03, 7.065916E-03
 3.844808E-03, 7.073284E-03
 3.854821E-03, 7.080653E-03
 3.864833E-03, 7.088022E-03
 3.874846E-03, 7.095390E-03
 3.884858E-03, 7.102760E-03
 3.894871E-03, 7.110129E-03
 3.904884E-03, 7.117498E-03
 3.914896E-03, 7.124867E-03
 3.924909E-03, 7.132236E-03
 3.934921E-03, 7.139605E-03
 3.944934E-03, 7.146974E-03
 3.954947E-03, 7.154342E-03
 3.964959E-03, 7.161711E-03
 3.974971E-03, 7.169080E-03
 3.984984E-03, 7.176450E-03
 3.994997E-03, 7.181232E-03
 4.005009E-03, 7.185817E-03
 4.015021E-03, 7.190402E-03
 4.025035E-03, 7.194987E-03
 4.035047E-03, 7.199571E-03
 4.045059E-03, 7.204156E-03
 4.055072E-03, 7.208741E-03
 4.065085E-03, 7.213326E-03
 4.075097E-03, 7.217911E-03
 4.085110E-03, 7.222496E-03
 4.095122E-03, 7.227080E-03
 4.105135E-03, 7.231665E-03
 4.115148E-03, 7.236250E-03
 4.125160E-03, 7.240835E-03
 4.135172E-03, 7.245420E-03
 4.145185E-03, 7.250004E-03
 4.155198E-03, 7.254590E-03
 4.165210E-03, 7.259174E-03
 4.175223E-03, 7.263759E-03
 4.185235E-03, 7.268345E-03
 4.195248E-03, 7.272929E-03
 4.205260E-03, 7.277514E-03
 4.215273E-03, 7.282099E-03
 4.225286E-03, 7.286684E-03
 4.235298E-03, 7.291269E-03
 4.245311E-03, 7.295853E-03
 4.255324E-03, 7.300438E-03
 4.265336E-03, 7.305023E-03
 4.275349E-03, 7.309608E-03
 4.285361E-03, 7.314192E-03
 4.295373E-03, 7.318777E-03
 4.305386E-03, 7.323362E-03
 4.315399E-03, 7.327947E-03
 4.325411E-03, 7.332533E-03
 4.335424E-03, 7.337117E-03
 4.345437E-03, 7.341702E-03
 4.355449E-03, 7.346287E-03
 4.365462E-03, 7.350872E-03
 4.375474E-03, 7.355456E-03
 4.385487E-03, 7.360042E-03
 4.395499E-03, 7.364627E-03
 4.405512E-03, 7.369211E-03
 4.415525E-03, 7.373796E-03
 4.425537E-03, 7.378381E-03
 4.435549E-03, 7.382966E-03
 4.445562E-03, 7.387551E-03
 4.455575E-03, 7.392135E-03
 4.465587E-03, 7.396720E-03
 4.475600E-03, 7.400104E-03
 4.485613E-03, 7.401627E-03
 4.495625E-03, 7.403151E-03
 4.505638E-03, 7.404675E-03
 4.515650E-03, 7.406198E-03
 4.525663E-03, 7.407721E-03
 4.535675E-03, 7.409245E-03
 4.545688E-03, 7.410768E-03
 4.555700E-03, 7.412292E-03
 4.565713E-03, 7.413815E-03
 4.575726E-03, 7.415339E-03
 4.585738E-03, 7.416863E-03
 4.595750E-03, 7.418386E-03
 4.605763E-03, 7.419910E-03
 4.615776E-03, 7.421433E-03
 4.625788E-03, 7.422957E-03
 4.635801E-03, 7.424480E-03
 4.645813E-03, 7.426003E-03
 4.655826E-03, 7.427527E-03
 4.665839E-03, 7.429051E-03
 4.675851E-03, 7.430574E-03
 4.685864E-03, 7.432098E-03
 4.695876E-03, 7.433621E-03
 4.705889E-03, 7.435145E-03
 4.715902E-03, 7.436669E-03
 4.725914E-03, 7.438192E-03
 4.735927E-03, 7.439716E-03
 4.745939E-03, 7.441239E-03
 4.755952E-03, 7.442763E-03
 4.765964E-03, 7.444286E-03
 4.775977E-03, 7.445810E-03
 4.785989E-03, 7.447334E-03
 4.796002E-03, 7.448857E-03
 4.806015E-03, 7.450380E-03
 4.816027E-03, 7.451904E-03
 4.826040E-03, 7.453427E-03
 4.836052E-03, 7.454950E-03
 4.846065E-03, 7.456474E-03
 4.856077E-03, 7.457998E-03
 4.866090E-03, 7.459521E-03
 4.876102E-03, 7.461044E-03
 4.886115E-03, 7.462569E-03
 4.896128E-03, 7.464091E-03
 4.906140E-03, 7.465615E-03
 4.916153E-03, 7.467140E-03
 4.926166E-03, 7.468662E-03
 4.936178E-03, 7.470186E-03
 4.946190E-03, 7.471710E-03
 4.956203E-03, 7.473233E-03
 4.966216E-03, 7.474756E-03
 4.976228E-03, 7.476280E-03
 4.986241E-03, 7.477804E-03
 4.996254E-03, 7.479327E-03
 5.006266E-03, 7.480845E-03
 5.016278E-03, 7.479321E-03
 5.026291E-03, 7.477798E-03
 5.036304E-03, 7.476274E-03
 5.046316E-03, 7.474751E-03
 5.056329E-03, 7.473227E-03
 5.066341E-03, 7.471703E-03
 5.076354E-03, 7.470180E-03
 5.086367E-03, 7.468656E-03
 5.096379E-03, 7.467133E-03
 5.106392E-03, 7.465609E-03
 5.116404E-03, 7.464086E-03
 5.126417E-03, 7.462562E-03
 5.136429E-03, 7.461038E-03
 5.146442E-03, 7.459516E-03
 5.156455E-03, 7.457992E-03
 5.166467E-03, 7.456468E-03
 5.176480E-03, 7.454945E-03
 5.186492E-03, 7.453421E-03
 5.196505E-03, 7.451898E-03
 5.206517E-03, 7.450374E-03
 5.216530E-03, 7.448851E-03
 5.226542E-03, 7.447327E-03
 5.236555E-03, 7.445804E-03
 5.246568E-03, 7.444281E-03
 5.256580E-03, 7.442756E-03
 5.266593E-03, 7.441233E-03
 5.276605E-03, 7.439709E-03
 5.286618E-03, 7.438186E-03
 5.296630E-03, 7.436662E-03
 5.306643E-03, 7.435139E-03
 5.316656E-03, 7.433615E-03
 5.326668E-03, 7.432092E-03
 5.336681E-03, 7.430568E-03
 5.346694E-03, 7.429045E-03
 5.356706E-03, 7.427521E-03
 5.366718E-03, 7.425997E-03
 5.376731E-03, 7.424474E-03
 5.386744E-03, 7.422951E-03
 5.396756E-03, 7.421427E-03
 5.406769E-03, 7.419904E-03
 5.416781E-03, 7.418381E-03
 5.426794E-03, 7.416856E-03
 5.436806E-03, 7.415333E-03
 5.446819E-03, 7.413809E-03
 5.456832E-03, 7.412286E-03
 5.466844E-03, 7.410763E-03
 5.476857E-03, 7.409239E-03
 5.486869E-03, 7.407716E-03
 5.496882E-03, 7.406191E-03
 5.506895E-03, 7.404668E-03
 5.516907E-03, 7.403145E-03
 5.526919E-03, 7.401622E-03
 5.536932E-03, 7.400098E-03
 5.546945E-03, 7.396702E-03
 5.556957E-03, 7.392117E-03
 5.566970E-03, 7.387532E-03
 5.576982E-03, 7.382947E-03
 5.586995E-03, 7.378363E-03
 5.597007E-03, 7.373778E-03
 5.607021E-03, 7.369193E-03
 5.617033E-03, 7.364607E-03
 5.627045E-03, 7.360023E-03
 5.637058E-03, 7.355439E-03
 5.647071E-03, 7.350853E-03
 5.657083E-03, 7.346268E-03
 5.667096E-03, 7.341684E-03
 5.677108E-03, 7.337099E-03
 5.687121E-03, 7.332514E-03
 5.697133E-03, 7.327929E-03
 5.707146E-03, 7.323344E-03
 5.717158E-03, 7.318759E-03
 5.727171E-03, 7.314174E-03
 5.737184E-03, 7.309590E-03
 5.747196E-03, 7.305005E-03
 5.757209E-03, 7.300420E-03
 5.767222E-03, 7.295835E-03
 5.777234E-03, 7.291250E-03
 5.787246E-03, 7.286665E-03
 5.797259E-03, 7.282081E-03
 5.807272E-03, 7.277495E-03
 5.817284E-03, 7.272911E-03
 5.827297E-03, 7.268326E-03
 5.837309E-03, 7.263741E-03
 5.847321E-03, 7.259156E-03
 5.857334E-03, 7.254571E-03
 5.867347E-03, 7.249986E-03
 5.877359E-03, 7.245401E-03
 5.887372E-03, 7.240817E-03
 5.897385E-03, 7.236232E-03
 5.907397E-03, 7.231647E-03
 5.917410E-03, 7.227062E-03
 5.927423E-03, 7.222477E-03
 5.937435E-03, 7.217892E-03
 5.947448E-03, 7.213308E-03
 5.957460E-03, 7.208723E-03
 5.967472E-03, 7.204138E-03
 5.977485E-03, 7.199553E-03
 5.987498E-03, 7.194968E-03
 5.997510E-03, 7.190384E-03
 6.007523E-03, 7.185798E-03
 6.017535E-03, 7.181213E-03
 6.027548E-03, 7.176420E-03
 6.037560E-03, 7.169051E-03
 6.047573E-03, 7.161682E-03
 6.057586E-03, 7.154313E-03
 6.067598E-03, 7.146944E-03
 6.077611E-03, 7.139576E-03
 6.087624E-03, 7.132207E-03
 6.097636E-03, 7.124837E-03
 6.107649E-03, 7.117468E-03
 6.117661E-03, 7.110099E-03
 6.127674E-03, 7.102731E-03
 6.137686E-03, 7.095362E-03
 6.147699E-03, 7.087993E-03
 6.157712E-03, 7.080623E-03
 6.167724E-03, 7.073255E-03
 6.177736E-03, 7.065886E-03
 6.187749E-03, 7.058518E-03
 6.197762E-03, 7.051148E-03
 6.207774E-03, 7.043779E-03
 6.217787E-03, 7.036410E-03
 6.227799E-03, 7.029042E-03
 6.237812E-03, 7.021673E-03
 6.247825E-03, 7.014303E-03
 6.257837E-03, 7.006935E-03
 6.267850E-03, 6.999566E-03
 6.277862E-03, 6.992197E-03
 6.287875E-03, 6.984828E-03
 6.297887E-03, 6.977459E-03
 6.307900E-03, 6.970090E-03
 6.317913E-03, 6.962721E-03
 6.327925E-03, 6.955352E-03
 6.337937E-03, 6.947983E-03
 6.347950E-03, 6.940615E-03
 6.357963E-03, 6.933245E-03
 6.367975E-03, 6.925877E-03
 6.377988E-03, 6.918508E-03
 6.388001E-03, 6.911139E-03
 6.398013E-03, 6.903770E-03
 6.408026E-03, 6.896401E-03
 6.418038E-03, 6.889032E-03
 6.428051E-03, 6.881663E-03
 6.438063E-03, 6.874294E-03
 6.448076E-03, 6.866925E-03
 6.458088E-03, 6.859556E-03
 6.468101E-03, 6.852188E-03
 6.478114E-03, 6.842411E-03
 6.488126E-03, 6.832510E-03
 6.498138E-03, 6.822609E-03
 6.508152E-03, 6.812708E-03
 6.518164E-03, 6.802807E-03
 6.528176E-03, 6.792906E-03
 6.538189E-03, 6.783005E-03
 6.548202E-03, 6.773104E-03
 6.558214E-03, 6.763203E-03
 6.568227E-03, 6.753302E-03
 6.578239E-03, 6.743401E-03
 6.588252E-03, 6.733500E-03
 6.598264E-03, 6.723599E-03
 6.608277E-03, 6.713698E-03
 6.618289E-03, 6.703797E-03
 6.628302E-03, 6.693896E-03
 6.638315E-03, 6.683995E-03
 6.648327E-03, 6.674094E-03
 6.658340E-03, 6.664193E-03
 6.668353E-03, 6.654292E-03
 6.678365E-03, 6.644391E-03
 6.688377E-03, 6.634490E-03
 6.698390E-03, 6.624589E-03
 6.708403E-03, 6.614688E-03
 6.718415E-03, 6.604786E-03
 6.728427E-03, 6.594886E-03
 6.738440E-03, 6.584985E-03
 6.748453E-03, 6.575084E-03
 6.758465E-03, 6.565182E-03
 6.768478E-03, 6.555282E-03
 6.778491E-03, 6.545381E-03
 6.788503E-03, 6.535480E-03
 6.798516E-03, 6.525579E-03
 6.808528E-03, 6.515678E-03
 6.818541E-03, 6.505777E-03
 6.828554E-03, 6.495876E-03
 6.838566E-03, 6.485975E-03
 6.848578E-03, 6.476074E-03
 6.858591E-03, 6.466173E-03
 6.868604E-03, 6.456272E-03
 6.878616E-03, 6.444442E-03
 6.888629E-03, 6.432237E-03
 6.898642E-03, 6.420034E-03
 6.908654E-03, 6.407830E-03
 6.918666E-03, 6.395626E-03
 6.928680E-03, 6.383422E-03
 6.938692E-03, 6.371219E-03
 6.948704E-03, 6.359015E-03
 6.958717E-03, 6.346811E-03
 6.968730E-03, 6.334607E-03
 6.978742E-03, 6.322403E-03
 6.988754E-03, 6.310199E-03
 6.998767E-03, 6.297995E-03
 7.008780E-03, 6.285791E-03
 7.018792E-03, 6.273588E-03
 7.028805E-03, 6.261384E-03
 7.038817E-03, 6.249180E-03
 7.048830E-03, 6.236976E-03
 7.058843E-03, 6.224772E-03
 7.068855E-03, 6.212569E-03
 7.078868E-03, 6.200365E-03
 7.088880E-03, 6.188161E-03
 7.098893E-03, 6.175957E-03
 7.108905E-03, 6.163753E-03
 7.118918E-03, 6.151550E-03
 7.128931E-03, 6.139345E-03
 7.138943E-03, 6.127141E-03
 7.148955E-03, 6.114938E-03
 7.158968E-03, 6.102734E-03
 7.168981E-03, 6.090530E-03
 7.178993E-03, 6.078326E-03
 7.189006E-03, 6.066122E-03
 7.199019E-03, 6.053919E-03
 7.209031E-03, 6.041715E-03
 7.219044E-03, 6.029511E-03
 7.229056E-03, 6.017307E-03
 7.239069E-03, 6.004326E-03
 7.249081E-03, 5.990027E-03
 7.259094E-03, 5.975730E-03
 7.269107E-03, 5.961432E-03
 7.279119E-03, 5.947134E-03
 7.289132E-03, 5.932836E-03
 7.299144E-03, 5.918538E-03
 7.309157E-03, 5.904241E-03
 7.319169E-03, 5.889942E-03
 7.329182E-03, 5.875644E-03
 7.339194E-03, 5.861346E-03
 7.349207E-03, 5.847048E-03
 7.359219E-03, 5.832750E-03
 7.369232E-03, 5.818452E-03
 7.379245E-03, 5.804155E-03
 7.389257E-03, 5.789856E-03
 7.399270E-03, 5.775559E-03
 7.409282E-03, 5.761261E-03
 7.419295E-03, 5.746963E-03
 7.429307E-03, 5.732665E-03
 7.439320E-03, 5.718367E-03
 7.449333E-03, 5.704070E-03
 7.459345E-03, 5.689771E-03
 7.469358E-03, 5.675473E-03
 7.479371E-03, 5.661176E-03
 7.489383E-03, 5.646877E-03
 7.499395E-03, 5.632580E-03
 7.509408E-03, 5.618282E-03
 7.519421E-03, 5.603984E-03
 7.529433E-03, 5.589686E-03
 7.539446E-03, 5.575389E-03
 7.549458E-03, 5.561091E-03
 7.559471E-03, 5.546793E-03
 7.569483E-03, 5.532075E-03
 7.579496E-03, 5.515873E-03
 7.589509E-03, 5.499671E-03
 7.599521E-03, 5.483469E-03
 7.609534E-03, 5.467267E-03
 7.619546E-03, 5.451065E-03
 7.629559E-03, 5.434864E-03
 7.639572E-03, 5.418661E-03
 7.649584E-03, 5.402459E-03
 7.659597E-03, 5.386258E-03
 7.669609E-03, 5.370055E-03
