Distance,X-Velocity
 0.000000E+00, 1.307000E-04
 1.001249E-05, 1.461456E-04
 2.002498E-05, 1.615911E-04
 3.003747E-05, 1.770367E-04
 4.004996E-05, 1.924822E-04
 5.006246E-05, 2.079278E-04
 6.007495E-05, 2.233733E-04
 7.008744E-05, 2.388188E-04
 8.009993E-05, 2.542644E-04
 9.011241E-05, 2.734224E-04
 1.001249E-04, 3.026072E-04
 1.101374E-04, 3.317920E-04
 1.201499E-04, 3.609768E-04
 1.301624E-04, 3.901615E-04
 1.401749E-04, 4.193463E-04
 1.501874E-04, 4.485311E-04
 1.601999E-04, 4.777159E-04
 1.702124E-04, 5.069007E-04
 1.802248E-04, 5.360855E-04
 1.902373E-04, 5.648654E-04
 2.002498E-04, 5.934432E-04
 2.102623E-04, 6.220209E-04
 2.202748E-04, 6.505986E-04
 2.302873E-04, 6.791763E-04
 2.402998E-04, 7.077541E-04
 2.503123E-04, 7.363317E-04
 2.603248E-04, 7.649094E-04
 2.703373E-04, 7.934871E-04
 2.803497E-04, 8.220647E-04
 2.903623E-04, 8.505729E-04
 3.003747E-04, 8.784828E-04
 3.103872E-04, 9.063927E-04
 3.203997E-04, 9.343026E-04
 3.304122E-04, 9.622124E-04
 3.404247E-04, 9.901222E-04
 3.504371E-04, 1.018032E-03
 3.604496E-04, 1.045942E-03
 3.704621E-04, 1.073852E-03
 3.804746E-04, 1.101762E-03
 3.904871E-04, 1.129671E-03
 4.004995E-04, 1.157581E-03
 4.105120E-04, 1.185135E-03
 4.205245E-04, 1.212311E-03
 4.305370E-04, 1.239486E-03
 4.405495E-04, 1.266661E-03
 4.505619E-04, 1.293836E-03
 4.605744E-04, 1.321011E-03
 4.705869E-04, 1.348187E-03
 4.805994E-04, 1.375362E-03
 4.906119E-04, 1.402537E-03
 5.006244E-04, 1.429712E-03
 5.106369E-04, 1.456888E-03
 5.206494E-04, 1.484063E-03
 5.306619E-04, 1.511238E-03
 5.406744E-04, 1.537845E-03
 5.506870E-04, 1.564212E-03
 5.606995E-04, 1.590580E-03
 5.707120E-04, 1.616947E-03
 5.807245E-04, 1.643314E-03
 5.907370E-04, 1.669681E-03
 6.007495E-04, 1.696048E-03
 6.107620E-04, 1.722415E-03
 6.207745E-04, 1.748782E-03
 6.307870E-04, 1.775149E-03
 6.407996E-04, 1.801517E-03
 6.508121E-04, 1.827884E-03
 6.608246E-04, 1.854251E-03
 6.708371E-04, 1.880618E-03
 6.808496E-04, 1.906413E-03
 6.908621E-04, 1.931891E-03
 7.008746E-04, 1.957369E-03
 7.108871E-04, 1.982847E-03
 7.208996E-04, 2.008325E-03
 7.309121E-04, 2.033803E-03
 7.409247E-04, 2.059281E-03
 7.509371E-04, 2.084760E-03
 7.609497E-04, 2.110238E-03
 7.709622E-04, 2.135716E-03
 7.809747E-04, 2.161194E-03
 7.909872E-04, 2.186672E-03
 8.009997E-04, 2.212150E-03
 8.110122E-04, 2.237628E-03
 8.210247E-04, 2.263106E-03
 8.310372E-04, 2.288410E-03
 8.410498E-04, 2.312910E-03
 8.510622E-04, 2.337410E-03
 8.610748E-04, 2.361910E-03
 8.710873E-04, 2.386410E-03
 8.810998E-04, 2.410910E-03
 8.911123E-04, 2.435410E-03
 9.011248E-04, 2.459910E-03
 9.111373E-04, 2.484410E-03
 9.211499E-04, 2.508910E-03
 9.311623E-04, 2.533410E-03
 9.411749E-04, 2.557910E-03
 9.511873E-04, 2.582410E-03
 9.611999E-04, 2.606910E-03
 9.712123E-04, 2.631410E-03
 9.812248E-04, 2.655911E-03
 9.912372E-04, 2.680410E-03
 1.001250E-03, 2.704731E-03
 1.011262E-03, 2.728155E-03
 1.021275E-03, 2.751578E-03
 1.031287E-03, 2.775002E-03
 1.041300E-03, 2.798426E-03
 1.051312E-03, 2.821850E-03
 1.061324E-03, 2.845274E-03
 1.071337E-03, 2.868698E-03
 1.081349E-03, 2.892122E-03
 1.091362E-03, 2.915545E-03
 1.101374E-03, 2.938969E-03
 1.111387E-03, 2.962393E-03
