Distance,Pressure
 0.000000E+00, 5.338610E-02
 6.000161E-05, 5.333614E-02
 1.200032E-04, 5.328617E-02
 1.800048E-04, 5.323621E-02
 2.400064E-04, 5.318625E-02
 3.000080E-04, 5.313628E-02
 3.600096E-04, 5.308632E-02
 4.200113E-04, 5.303635E-02
 4.800129E-04, 5.298639E-02
 5.400145E-04, 5.293643E-02
 6.000161E-04, 5.288646E-02
 6.600177E-04, 5.283650E-02
 7.200193E-04, 5.278983E-02
 7.800209E-04, 5.274376E-02
 8.400225E-04, 5.269768E-02
 9.000241E-04, 5.265160E-02
 9.600258E-04, 5.260552E-02
 1.020027E-03, 5.255945E-02
 1.080029E-03, 5.251337E-02
 1.140031E-03, 5.246729E-02
 1.200032E-03, 5.242122E-02
 1.260034E-03, 5.237514E-02
 1.320035E-03, 5.232906E-02
 1.380037E-03, 5.228299E-02
 1.440039E-03, 5.223691E-02
 1.500040E-03, 5.219083E-02
 1.560042E-03, 5.214475E-02
 1.620044E-03, 5.209868E-02
 1.680045E-03, 5.205260E-02
 1.740047E-03, 5.200652E-02
 1.800048E-03, 5.196045E-02
 1.860050E-03, 5.191437E-02
 1.920052E-03, 5.186829E-02
 1.980053E-03, 5.182221E-02
 2.040055E-03, 5.177614E-02
 2.100056E-03, 5.173006E-02
 2.160058E-03, 5.168398E-02
 2.220060E-03, 5.163791E-02
 2.280061E-03, 5.159183E-02
 2.340063E-03, 5.154575E-02
 2.400064E-03, 5.149967E-02
 2.460066E-03, 5.145360E-02
 2.520068E-03, 5.140752E-02
 2.580069E-03, 5.136415E-02
 2.640071E-03, 5.132087E-02
 2.700072E-03, 5.127759E-02
 2.760074E-03, 5.123430E-02
 2.820075E-03, 5.119102E-02
 2.880077E-03, 5.114774E-02
 2.940079E-03, 5.110445E-02
 3.000080E-03, 5.106117E-02
 3.060082E-03, 5.101788E-02
 3.120084E-03, 5.097460E-02
 3.180085E-03, 5.093132E-02
 3.240087E-03, 5.088803E-02
 3.300088E-03, 5.084475E-02
 3.360090E-03, 5.080146E-02
 3.420092E-03, 5.075818E-02
 3.480093E-03, 5.071490E-02
 3.540095E-03, 5.067161E-02
 3.600097E-03, 5.062833E-02
 3.660098E-03, 5.058505E-02
 3.720100E-03, 5.054177E-02
 3.780101E-03, 5.049848E-02
 3.840103E-03, 5.045520E-02
 3.900104E-03, 5.041191E-02
 3.960106E-03, 5.036863E-02
 4.020108E-03, 5.032535E-02
 4.080109E-03, 5.028206E-02
 4.140111E-03, 5.023878E-02
 4.200113E-03, 5.019549E-02
 4.260114E-03, 5.015221E-02
 4.320116E-03, 5.010892E-02
 4.380118E-03, 5.006564E-02
 4.440119E-03, 5.002236E-02
 4.500120E-03, 4.997908E-02
 4.560122E-03, 4.993580E-02
 4.620124E-03, 4.989453E-02
 4.680126E-03, 4.985326E-02
 4.740127E-03, 4.981199E-02
 4.800129E-03, 4.977071E-02
 4.860130E-03, 4.972944E-02
 4.920132E-03, 4.968817E-02
 4.980133E-03, 4.964690E-02
 5.040135E-03, 4.960563E-02
 5.100137E-03, 4.956435E-02
 5.160138E-03, 4.952308E-02
 5.220140E-03, 4.948181E-02
 5.280142E-03, 4.944054E-02
 5.340143E-03, 4.939927E-02
 5.400145E-03, 4.935800E-02
 5.460146E-03, 4.931672E-02
 5.520148E-03, 4.927545E-02
 5.580150E-03, 4.923418E-02
 5.640151E-03, 4.919291E-02
 5.700153E-03, 4.915164E-02
 5.760154E-03, 4.911036E-02
 5.820156E-03, 4.906909E-02
 5.880157E-03, 4.902782E-02
 5.940159E-03, 4.898655E-02
 6.000161E-03, 4.894527E-02
 6.060163E-03, 4.890400E-02
 6.120164E-03, 4.886273E-02
 6.180166E-03, 4.882146E-02
 6.240167E-03, 4.878019E-02
 6.300169E-03, 4.873892E-02
 6.360170E-03, 4.869764E-02
 6.420172E-03, 4.865637E-02
 6.480174E-03, 4.861510E-02
 6.540175E-03, 4.857383E-02
 6.600177E-03, 4.853255E-02
 6.660179E-03, 4.849128E-02
 6.720180E-03, 4.845001E-02
 6.780182E-03, 4.840874E-02
 6.840183E-03, 4.836841E-02
 6.900185E-03, 4.832862E-02
 6.960187E-03, 4.828881E-02
 7.020188E-03, 4.824901E-02
 7.080190E-03, 4.820921E-02
 7.140191E-03, 4.816941E-02
