Distance,Pressure
 0.000000E+00, 5.333019E-02
 6.000161E-05, 5.328022E-02
 1.200032E-04, 5.323026E-02
 1.800048E-04, 5.318029E-02
 2.400064E-04, 5.313032E-02
 3.000080E-04, 5.308036E-02
 3.600096E-04, 5.303040E-02
 4.200113E-04, 5.298043E-02
 4.800129E-04, 5.293047E-02
 5.400145E-04, 5.288050E-02
 6.000161E-04, 5.283054E-02
 6.600177E-04, 5.278058E-02
 7.200193E-04, 5.273390E-02
 7.800209E-04, 5.268782E-02
 8.400225E-04, 5.264174E-02
 9.000241E-04, 5.259566E-02
 9.600258E-04, 5.254959E-02
 1.020027E-03, 5.250351E-02
 1.080029E-03, 5.245743E-02
 1.140031E-03, 5.241135E-02
 1.200032E-03, 5.236527E-02
 1.260034E-03, 5.231919E-02
 1.320035E-03, 5.227311E-02
 1.380037E-03, 5.222703E-02
 1.440039E-03, 5.218095E-02
 1.500040E-03, 5.213488E-02
 1.560042E-03, 5.208880E-02
 1.620044E-03, 5.204272E-02
 1.680045E-03, 5.199664E-02
 1.740047E-03, 5.195056E-02
 1.800048E-03, 5.190448E-02
 1.860050E-03, 5.185840E-02
 1.920052E-03, 5.181232E-02
 1.980053E-03, 5.176625E-02
 2.040055E-03, 5.172017E-02
 2.100056E-03, 5.167409E-02
 2.160058E-03, 5.162801E-02
 2.220060E-03, 5.158193E-02
 2.280061E-03, 5.153585E-02
 2.340063E-03, 5.148977E-02
 2.400064E-03, 5.144369E-02
 2.460066E-03, 5.139761E-02
 2.520068E-03, 5.135154E-02
 2.580069E-03, 5.130817E-02
 2.640071E-03, 5.126488E-02
 2.700072E-03, 5.122160E-02
 2.760074E-03, 5.117831E-02
 2.820075E-03, 5.113503E-02
 2.880077E-03, 5.109175E-02
 2.940079E-03, 5.104847E-02
 3.000080E-03, 5.100518E-02
 3.060082E-03, 5.096190E-02
 3.120084E-03, 5.091861E-02
 3.180085E-03, 5.087533E-02
 3.240087E-03, 5.083204E-02
 3.300088E-03, 5.078876E-02
 3.360090E-03, 5.074547E-02
 3.420092E-03, 5.070219E-02
 3.480093E-03, 5.065890E-02
 3.540095E-03, 5.061562E-02
 3.600097E-03, 5.057234E-02
 3.660098E-03, 5.052906E-02
 3.720100E-03, 5.048577E-02
 3.780101E-03, 5.044248E-02
 3.840103E-03, 5.039920E-02
 3.900104E-03, 5.035591E-02
 3.960106E-03, 5.031263E-02
 4.020108E-03, 5.026935E-02
 4.080109E-03, 5.022606E-02
 4.140111E-03, 5.018277E-02
 4.200113E-03, 5.013949E-02
 4.260114E-03, 5.009621E-02
 4.320116E-03, 5.005293E-02
 4.380118E-03, 5.000964E-02
 4.440119E-03, 4.996635E-02
 4.500120E-03, 4.992307E-02
 4.560122E-03, 4.987980E-02
 4.620124E-03, 4.983853E-02
 4.680126E-03, 4.979726E-02
 4.740127E-03, 4.975599E-02
 4.800129E-03, 4.971472E-02
 4.860130E-03, 4.967345E-02
 4.920132E-03, 4.963218E-02
 4.980133E-03, 4.959090E-02
 5.040135E-03, 4.954963E-02
 5.100137E-03, 4.950836E-02
