 TIME, ISTEP, FT, FX, FY, FZ, MOMX, MOMY, MOMZ, XBAR, YBAR, ZBAR
 1.000000E+01,   200,  3.717657E+01,  4.388685E-03, -3.717657E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.922241E-06, -3.698333E-06,  3.066425E-02,  5.000000E-01
 1.050001E+01,   210,  3.717802E+01,  4.598549E-03, -3.717802E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.938847E-06, -3.676322E-06,  2.909226E-02,  5.000000E-01
 1.100001E+01,   220,  3.718113E+01,  4.774318E-03, -3.718113E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.910429E-06, -3.694797E-06,  2.815956E-02,  5.000000E-01
 1.150001E+01,   230,  3.718139E+01,  4.765151E-03, -3.718139E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.898649E-06, -3.744049E-06,  2.860157E-02,  5.000000E-01
 1.200001E+01,   240,  3.718285E+01,  4.736670E-03, -3.718285E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.887688E-06, -3.755859E-06,  2.887045E-02,  5.000000E-01
 1.250001E+01,   250,  3.718314E+01,  4.740261E-03, -3.718314E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.905263E-06, -3.753634E-06,  2.883633E-02,  5.000000E-01
 1.300001E+01,   260,  3.718340E+01,  4.736823E-03, -3.718340E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.907323E-06, -3.751070E-06,  2.884583E-02,  5.000000E-01
 1.350001E+01,   270,  3.718359E+01,  4.727109E-03, -3.718359E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.888326E-06, -3.759845E-06,  2.897035E-02,  5.000000E-01
 1.400001E+01,   280,  3.718364E+01,  4.735383E-03, -3.718364E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.873095E-06, -3.767335E-06,  2.896816E-02,  5.000000E-01
 1.450001E+01,   290,  3.718348E+01,  4.743982E-03, -3.718348E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.873494E-06, -3.768726E-06,  2.892796E-02,  5.000000E-01
 1.500001E+01,   300,  3.718342E+01,  4.768160E-03, -3.718342E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.884523E-06, -3.760859E-06,  2.872244E-02,  5.000000E-01
 1.550001E+01,   310,  3.718344E+01,  4.795730E-03, -3.718344E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.893810E-06, -3.761301E-06,  2.855708E-02,  5.000000E-01
 1.600001E+01,   320,  3.718352E+01,  4.798071E-03, -3.718352E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.889985E-06, -3.759041E-06,  2.852399E-02,  5.000000E-01
 1.650002E+01,   330,  3.718355E+01,  4.804606E-03, -3.718355E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.876911E-06, -3.762349E-06,  2.851208E-02,  5.000000E-01
 1.700002E+01,   340,  3.718353E+01,  4.806206E-03, -3.718353E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.895195E-06, -3.765179E-06,  2.851669E-02,  5.000000E-01
 1.750002E+01,   350,  3.718351E+01,  4.809262E-03, -3.718351E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.878322E-06, -3.771755E-06,  2.855076E-02,  5.000000E-01
 1.800002E+01,   360,  3.718347E+01,  4.808400E-03, -3.718347E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.876226E-06, -3.770838E-06,  2.855123E-02,  5.000000E-01
 1.850002E+01,   370,  3.718343E+01,  4.818534E-03, -3.718343E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.866303E-06, -3.777051E-06,  2.853147E-02,  5.000000E-01
 1.900002E+01,   380,  3.718343E+01,  4.828691E-03, -3.718343E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.867215E-06, -3.775217E-06,  2.846494E-02,  5.000000E-01
 1.950002E+01,   390,  3.718341E+01,  4.826091E-03, -3.718341E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.867125E-06, -3.775848E-06,  2.848374E-02,  5.000000E-01
 2.000002E+01,   400,  3.718340E+01,  4.827798E-03, -3.718340E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.857981E-06, -3.776422E-06,  2.847894E-02,  5.000000E-01
 2.050002E+01,   410,  3.718339E+01,  4.839706E-03, -3.718339E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.860385E-06, -3.783029E-06,  2.846340E-02,  5.000000E-01
 2.100002E+01,   420,  3.718340E+01,  4.846166E-03, -3.718340E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.869860E-06, -3.781503E-06,  2.841413E-02,  5.000000E-01
 2.150002E+01,   430,  3.718341E+01,  4.849290E-03, -3.718341E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.860113E-06, -3.789190E-06,  2.845977E-02,  5.000000E-01
 2.200002E+01,   440,  3.718343E+01,  4.846971E-03, -3.718343E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.882335E-06, -3.793321E-06,  2.850327E-02,  5.000000E-01
 2.250002E+01,   450,  3.718345E+01,  4.830377E-03, -3.718345E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.865798E-06, -3.792716E-06,  2.859236E-02,  5.000000E-01
 2.300002E+01,   460,  3.718346E+01,  4.827379E-03, -3.718346E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.877328E-06, -3.793510E-06,  2.862228E-02,  5.000000E-01
 2.350002E+01,   470,  3.718346E+01,  4.830579E-03, -3.718346E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.868901E-06, -3.791703E-06,  2.858194E-02,  5.000000E-01
 2.400002E+01,   480,  3.718344E+01,  4.825993E-03, -3.718344E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.871557E-06, -3.790409E-06,  2.860299E-02,  5.000000E-01
 2.450002E+01,   490,  3.718339E+01,  4.823278E-03, -3.718339E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.871721E-06, -3.786329E-06,  2.858735E-02,  5.000000E-01
 2.500002E+01,   500,  3.718336E+01,  4.824590E-03, -3.718336E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.879171E-06, -3.782648E-06,  2.854098E-02,  5.000000E-01
 2.550002E+01,   510,  3.718336E+01,  4.831978E-03, -3.718336E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.896699E-06, -3.779703E-06,  2.848069E-02,  5.000000E-01
 2.600002E+01,   520,  3.718338E+01,  4.850517E-03, -3.718338E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.895430E-06, -3.775759E-06,  2.834784E-02,  5.000000E-01
 2.650002E+01,   530,  3.718340E+01,  4.856864E-03, -3.718340E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.889101E-06, -3.773325E-06,  2.828908E-02,  5.000000E-01
 2.700003E+01,   540,  3.718343E+01,  4.836990E-03, -3.718343E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.907893E-06, -3.769570E-06,  2.837637E-02,  5.000000E-01
 2.750003E+01,   550,  3.718343E+01,  4.848741E-03, -3.718343E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.902728E-06, -3.766897E-06,  2.828557E-02,  5.000000E-01
 2.800003E+01,   560,  3.718343E+01,  4.858473E-03, -3.718343E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.902818E-06, -3.770404E-06,  2.825553E-02,  5.000000E-01
 2.850003E+01,   570,  3.718342E+01,  4.851612E-03, -3.718342E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.903816E-06, -3.766408E-06,  2.826871E-02,  5.000000E-01
 2.900003E+01,   580,  3.718344E+01,  4.847613E-03, -3.718344E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.889602E-06, -3.766219E-06,  2.828574E-02,  5.000000E-01
 2.950003E+01,   590,  3.718344E+01,  4.837084E-03, -3.718344E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.914727E-06, -3.769288E-06,  2.836729E-02,  5.000000E-01
 3.000003E+01,   600,  3.718344E+01,  4.845943E-03, -3.718344E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.916159E-06, -3.772035E-06,  2.833374E-02,  5.000000E-01
 3.050003E+01,   610,  3.718346E+01,  4.831909E-03, -3.718346E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.915353E-06, -3.771675E-06,  2.841536E-02,  5.000000E-01
 3.100003E+01,   620,  3.718346E+01,  4.818052E-03, -3.718346E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.904205E-06, -3.767881E-06,  2.847409E-02,  5.000000E-01
 3.150003E+01,   630,  3.718346E+01,  4.809436E-03, -3.718346E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.922099E-06, -3.773536E-06,  2.855866E-02,  5.000000E-01
 3.200003E+01,   640,  3.718352E+01,  4.794272E-03, -3.718352E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.921148E-06, -3.777850E-06,  2.868680E-02,  5.000000E-01
 3.250003E+01,   650,  3.718362E+01,  4.790553E-03, -3.718362E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.918674E-06, -3.776339E-06,  2.870425E-02,  5.000000E-01
 3.300004E+01,   660,  3.718369E+01,  4.772352E-03, -3.718369E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.901103E-06, -3.771986E-06,  2.877649E-02,  5.000000E-01
 3.350004E+01,   670,  3.718374E+01,  4.741495E-03, -3.718374E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.904499E-06, -3.762668E-06,  2.889662E-02,  5.000000E-01
 3.400004E+01,   680,  3.718379E+01,  4.737083E-03, -3.718379E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.922153E-06, -3.769232E-06,  2.896724E-02,  5.000000E-01
 3.450004E+01,   690,  3.718379E+01,  4.725661E-03, -3.718379E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.925357E-06, -3.773377E-06,  2.907417E-02,  5.000000E-01
 3.500004E+01,   700,  3.718375E+01,  4.672862E-03, -3.718375E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.912270E-06, -3.763747E-06,  2.933416E-02,  5.000000E-01
 3.550004E+01,   710,  3.718373E+01,  4.629128E-03, -3.718373E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.920665E-06, -3.761088E-06,  2.956688E-02,  5.000000E-01
 3.600004E+01,   720,  3.718369E+01,  4.601651E-03, -3.718369E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.908857E-06, -3.755838E-06,  2.970997E-02,  5.000000E-01
 3.650004E+01,   730,  3.718366E+01,  4.592304E-03, -3.718366E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.914782E-06, -3.760109E-06,  2.980999E-02,  5.000000E-01
 3.700004E+01,   740,  3.718363E+01,  4.601285E-03, -3.718363E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.924378E-06, -3.759409E-06,  2.975328E-02,  5.000000E-01
 3.750004E+01,   750,  3.718361E+01,  4.587005E-03, -3.718361E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.920772E-06, -3.752814E-06,  2.978806E-02,  5.000000E-01
 3.800004E+01,   760,  3.718362E+01,  4.581560E-03, -3.718362E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.902939E-06, -3.742166E-06,  2.974708E-02,  5.000000E-01
 3.850004E+01,   770,  3.718365E+01,  4.585744E-03, -3.718365E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.920837E-06, -3.738700E-06,  2.968573E-02,  5.000000E-01
 3.900004E+01,   780,  3.718373E+01,  4.602191E-03, -3.718373E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.927708E-06, -3.735403E-06,  2.954706E-02,  5.000000E-01
 3.950005E+01,   790,  3.718382E+01,  4.603154E-03, -3.718382E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.901067E-06, -3.727125E-06,  2.948003E-02,  5.000000E-01
 4.000005E+01,   800,  3.718386E+01,  4.639194E-03, -3.718386E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.919346E-06, -3.729863E-06,  2.927183E-02,  5.000000E-01
 4.050005E+01,   810,  3.718386E+01,  4.645402E-03, -3.718386E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.921471E-06, -3.725474E-06,  2.919404E-02,  5.000000E-01
 4.100005E+01,   820,  3.718383E+01,  4.633720E-03, -3.718383E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.923382E-06, -3.721498E-06,  2.923271E-02,  5.000000E-01
 4.150005E+01,   830,  3.718380E+01,  4.670834E-03, -3.718380E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.938245E-06, -3.729930E-06,  2.908206E-02,  5.000000E-01
 4.200005E+01,   840,  3.718376E+01,  4.667262E-03, -3.718376E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.930521E-06, -3.729259E-06,  2.909238E-02,  5.000000E-01
 4.250005E+01,   850,  3.718375E+01,  4.650965E-03, -3.718375E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.923796E-06, -3.728374E-06,  2.918631E-02,  5.000000E-01
 4.300005E+01,   860,  3.718370E+01,  4.660381E-03, -3.718370E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.923538E-06, -3.735065E-06,  2.917282E-02,  5.000000E-01
 4.350005E+01,   870,  3.718368E+01,  4.656843E-03, -3.718368E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.939435E-06, -3.736968E-06,  2.921848E-02,  5.000000E-01
 4.400005E+01,   880,  3.718368E+01,  4.643415E-03, -3.718368E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.918692E-06, -3.731391E-06,  2.925402E-02,  5.000000E-01
 4.450005E+01,   890,  3.718369E+01,  4.646566E-03, -3.718369E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.913665E-06, -3.728130E-06,  2.921129E-02,  5.000000E-01
 4.500005E+01,   900,  3.718370E+01,  4.634262E-03, -3.718370E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.917196E-06, -3.723398E-06,  2.924858E-02,  5.000000E-01
 4.550005E+01,   910,  3.718371E+01,  4.646844E-03, -3.718371E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.929278E-06, -3.730432E-06,  2.922533E-02,  5.000000E-01
 4.600005E+01,   920,  3.718371E+01,  4.677657E-03, -3.718371E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.933741E-06, -3.741328E-06,  2.911756E-02,  5.000000E-01
 4.650005E+01,   930,  3.718372E+01,  4.675472E-03, -3.718372E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.933090E-06, -3.740452E-06,  2.913065E-02,  5.000000E-01
 4.700005E+01,   940,  3.718376E+01,  4.641329E-03, -3.718376E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.917733E-06, -3.728236E-06,  2.924252E-02,  5.000000E-01
 4.750005E+01,   950,  3.718377E+01,  4.646063E-03, -3.718377E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.932163E-06, -3.732309E-06,  2.924693E-02,  5.000000E-01
 4.800005E+01,   960,  3.718374E+01,  4.647878E-03, -3.718374E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.924438E-06, -3.734048E-06,  2.925705E-02,  5.000000E-01
 4.850006E+01,   970,  3.718374E+01,  4.664024E-03, -3.718374E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.930728E-06, -3.744208E-06,  2.922843E-02,  5.000000E-01
 4.900006E+01,   980,  3.718372E+01,  4.659857E-03, -3.718372E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.938312E-06, -3.746972E-06,  2.927095E-02,  5.000000E-01
 4.950006E+01,   990,  3.718372E+01,  4.638087E-03, -3.718372E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.910046E-06, -3.740225E-06,  2.935951E-02,  5.000000E-01
 5.000006E+01,  1000,  3.718374E+01,  4.618873E-03, -3.718374E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.896935E-06, -3.724499E-06,  2.935691E-02,  5.000000E-01
 5.050006E+01,  1010,  3.718375E+01,  4.635888E-03, -3.718375E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.921102E-06, -3.724577E-06,  2.925513E-02,  5.000000E-01
 5.100006E+01,  1020,  3.718378E+01,  4.638374E-03, -3.718378E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.927941E-06, -3.726563E-06,  2.924920E-02,  5.000000E-01
 5.150006E+01,  1030,  3.718378E+01,  4.690610E-03, -3.718378E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.925286E-06, -3.738891E-06,  2.902709E-02,  5.000000E-01
 5.200006E+01,  1040,  3.718374E+01,  4.692229E-03, -3.718374E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.930405E-06, -3.741339E-06,  2.903021E-02,  5.000000E-01
 5.250006E+01,  1050,  3.718370E+01,  4.661331E-03, -3.718370E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.935336E-06, -3.726492E-06,  2.911070E-02,  5.000000E-01
 5.300006E+01,  1060,  3.718373E+01,  4.660614E-03, -3.718373E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.925510E-06, -3.727879E-06,  2.911669E-02,  5.000000E-01
 5.350006E+01,  1070,  3.718372E+01,  4.676295E-03, -3.718372E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.921478E-06, -3.731407E-06,  2.904831E-02,  5.000000E-01
 5.400006E+01,  1080,  3.718374E+01,  4.672119E-03, -3.718374E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.921784E-06, -3.738592E-06,  2.912675E-02,  5.000000E-01
 5.450006E+01,  1090,  3.718378E+01,  4.687943E-03, -3.718378E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.926488E-06, -3.746384E-06,  2.909151E-02,  5.000000E-01
 5.500006E+01,  1100,  3.718376E+01,  4.685786E-03, -3.718376E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.919366E-06, -3.742818E-06,  2.907979E-02,  5.000000E-01
 5.550006E+01,  1110,  3.718373E+01,  4.641454E-03, -3.718373E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.930230E-06, -3.729186E-06,  2.924888E-02,  5.000000E-01
 5.600006E+01,  1120,  3.718373E+01,  4.632168E-03, -3.718373E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.921650E-06, -3.727162E-06,  2.928545E-02,  5.000000E-01
 5.650006E+01,  1130,  3.718372E+01,  4.656223E-03, -3.718372E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.931987E-06, -3.732818E-06,  2.918363E-02,  5.000000E-01
 5.700006E+01,  1140,  3.718375E+01,  4.653463E-03, -3.718375E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.933367E-06, -3.736004E-06,  2.923315E-02,  5.000000E-01
 5.750006E+01,  1150,  3.718379E+01,  4.653671E-03, -3.718379E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.931783E-06, -3.732909E-06,  2.920657E-02,  5.000000E-01
 5.800006E+01,  1160,  3.718380E+01,  4.658473E-03, -3.718380E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.927861E-06, -3.732031E-06,  2.917107E-02,  5.000000E-01
 5.850006E+01,  1170,  3.718376E+01,  4.650830E-03, -3.718376E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.940832E-06, -3.725864E-06,  2.916503E-02,  5.000000E-01
 5.900006E+01,  1180,  3.718376E+01,  4.646646E-03, -3.718376E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.925911E-06, -3.722908E-06,  2.917231E-02,  5.000000E-01
 5.950007E+01,  1190,  3.718372E+01,  4.667851E-03, -3.718372E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.925912E-06, -3.731534E-06,  2.910372E-02,  5.000000E-01
 6.000007E+01,  1200,  3.718373E+01,  4.682502E-03, -3.718373E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.938355E-06, -3.737066E-06,  2.905969E-02,  5.000000E-01
 6.050007E+01,  1210,  3.718373E+01,  4.652502E-03, -3.718373E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.924199E-06, -3.735861E-06,  2.923623E-02,  5.000000E-01
 6.100007E+01,  1220,  3.718374E+01,  4.624851E-03, -3.718374E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.917437E-06, -3.736899E-06,  2.942180E-02,  5.000000E-01
 6.150007E+01,  1230,  3.718372E+01,  4.614716E-03, -3.718372E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.928434E-06, -3.743141E-06,  2.952957E-02,  5.000000E-01
 6.200007E+01,  1240,  3.718372E+01,  4.597284E-03, -3.718372E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.929178E-06, -3.744780E-06,  2.965515E-02,  5.000000E-01
 6.250007E+01,  1250,  3.718373E+01,  4.575279E-03, -3.718373E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.929700E-06, -3.743326E-06,  2.979033E-02,  5.000000E-01
 6.300007E+01,  1260,  3.718373E+01,  4.573359E-03, -3.718373E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.916325E-06, -3.740776E-06,  2.977270E-02,  5.000000E-01
 6.350007E+01,  1270,  3.718373E+01,  4.580517E-03, -3.718373E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.911372E-06, -3.735490E-06,  2.968650E-02,  5.000000E-01
 6.400008E+01,  1280,  3.718374E+01,  4.583186E-03, -3.718374E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.894015E-06, -3.731914E-06,  2.964835E-02,  5.000000E-01
 6.450008E+01,  1290,  3.718374E+01,  4.608371E-03, -3.718374E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.914779E-06, -3.731910E-06,  2.948286E-02,  5.000000E-01
 6.500008E+01,  1300,  3.718373E+01,  4.621991E-03, -3.718373E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.935551E-06, -3.728437E-06,  2.936692E-02,  5.000000E-01
 6.550008E+01,  1310,  3.718375E+01,  4.617416E-03, -3.718375E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.925898E-06, -3.715828E-06,  2.929790E-02,  5.000000E-01
 6.600007E+01,  1320,  3.718373E+01,  4.621376E-03, -3.718373E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.926281E-06, -3.710139E-06,  2.922528E-02,  5.000000E-01
 6.650005E+01,  1330,  3.718372E+01,  4.637102E-03, -3.718372E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.930613E-06, -3.716546E-06,  2.917401E-02,  5.000000E-01
 6.700004E+01,  1340,  3.718372E+01,  4.664856E-03, -3.718372E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.933793E-06, -3.726322E-06,  2.907380E-02,  5.000000E-01
 6.750002E+01,  1350,  3.718370E+01,  4.668000E-03, -3.718370E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.939580E-06, -3.734145E-06,  2.912235E-02,  5.000000E-01
