 TIME, ISTEP, FT, FX, FY, FZ, MOMX, MOMY, MOMZ, XBAR, YBAR, ZBAR
 7.619944E+00,  1270,  3.069997E+00,  6.798555E-04, -3.069997E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.473162E-08, -3.556941E-06,  1.607630E-02,  5.000000E-01
 7.679944E+00,  1280,  3.071608E+00,  1.265189E-03, -3.071608E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.719367E-08, -3.486161E-06,  8.475991E-03,  5.000000E-01
 7.739942E+00,  1290,  3.073167E+00,  1.781954E-03, -3.073167E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.135101E-09, -3.496586E-06,  6.029316E-03,  5.000000E-01
 7.799942E+00,  1300,  3.074686E+00,  2.177811E-03, -3.074685E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.358390E-08, -3.593106E-06,  5.050754E-03,  5.000000E-01
 7.859941E+00,  1310,  3.076166E+00,  2.409508E-03, -3.076165E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -9.909670E-08, -3.760660E-06,  4.761364E-03,  5.000000E-01
 7.919940E+00,  1320,  3.077606E+00,  2.447956E-03, -3.077605E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.671624E-07, -3.986502E-06,  4.946181E-03,  5.000000E-01
 7.979940E+00,  1330,  3.079006E+00,  2.293018E-03, -3.079005E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.345230E-07, -4.243758E-06,  5.592208E-03,  5.000000E-01
 8.039943E+00,  1340,  3.080365E+00,  1.965122E-03, -3.080364E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.987070E-07, -4.506668E-06,  6.911037E-03,  5.000000E-01
 8.099947E+00,  1350,  3.081686E+00,  1.495135E-03, -3.081686E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.501650E-07, -4.744502E-06,  9.543400E-03,  5.000000E-01
 8.159951E+00,  1360,  3.082975E+00,  9.397477E-04, -3.082975E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.828771E-07, -4.928562E-06,  1.576861E-02,  5.000000E-01
 8.219954E+00,  1370,  3.084234E+00,  3.582938E-04, -3.084234E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.928192E-07, -5.050732E-06,  4.240238E-02,  5.000000E-01
 8.279959E+00,  1380,  3.085455E+00, -1.779051E-04, -3.085455E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.814059E-07, -5.086439E-06, -8.606256E-02,  5.000000E-01
 8.339963E+00,  1390,  3.086643E+00, -6.143372E-04, -3.086643E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.470320E-07, -5.054907E-06, -2.483121E-02,  5.000000E-01
 8.399967E+00,  1400,  3.087814E+00, -8.983681E-04, -3.087814E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.918531E-07, -4.962272E-06, -1.672868E-02,  5.000000E-01
 8.459971E+00,  1410,  3.088954E+00, -1.000945E-03, -3.088953E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.271135E-07, -4.814545E-06, -1.463311E-02,  5.000000E-01
 8.519976E+00,  1420,  3.090064E+00, -9.055649E-04, -3.090064E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.547483E-07, -4.622299E-06, -1.559616E-02,  5.000000E-01
 8.579980E+00,  1430,  3.091147E+00, -6.242115E-04, -3.091147E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -8.504124E-08, -4.413363E-06, -2.170836E-02,  5.000000E-01
 8.639983E+00,  1440,  3.092201E+00, -1.906112E-04, -3.092201E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.900908E-08, -4.220637E-06, -6.832045E-02,  5.000000E-01
 8.699987E+00,  1450,  3.093235E+00,  3.517141E-04, -3.093235E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.342400E-08, -4.057818E-06,  3.571697E-02,  5.000000E-01
 8.759992E+00,  1460,  3.094241E+00,  9.347733E-04, -3.094241E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.138060E-08, -3.959339E-06,  1.314690E-02,  5.000000E-01
 8.819996E+00,  1470,  3.095220E+00,  1.494876E-03, -3.095220E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.971656E-08, -3.936795E-06,  8.171173E-03,  5.000000E-01
 8.880000E+00,  1480,  3.096179E+00,  1.974320E-03, -3.096179E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.007637E-09, -3.994071E-06,  6.265245E-03,  5.000000E-01
 8.940004E+00,  1490,  3.097116E+00,  2.313912E-03, -3.097115E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.839556E-08, -4.134266E-06,  5.513430E-03,  5.000000E-01
 9.000009E+00,  1500,  3.098037E+00,  2.482490E-03, -3.098037E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -9.794428E-08, -4.342251E-06,  5.376956E-03,  5.000000E-01
 9.060012E+00,  1510,  3.098940E+00,  2.459422E-03, -3.098939E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.617659E-07, -4.590360E-06,  5.717843E-03,  5.000000E-01
 9.120016E+00,  1520,  3.099823E+00,  2.246617E-03, -3.099822E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.269105E-07, -4.850681E-06,  6.591042E-03,  5.000000E-01
 9.180020E+00,  1530,  3.100690E+00,  1.872059E-03, -3.100689E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.837749E-07, -5.112311E-06,  8.313466E-03,  5.000000E-01
 9.240025E+00,  1540,  3.101538E+00,  1.380389E-03, -3.101537E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.259256E-07, -5.351103E-06,  1.178793E-02,  5.000000E-01
 9.300029E+00,  1550,  3.102370E+00,  8.213939E-04, -3.102370E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.468959E-07, -5.540562E-06,  2.050361E-02,  5.000000E-01
 9.360033E+00,  1560,  3.103181E+00,  2.683098E-04, -3.103181E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.434327E-07, -5.669349E-06,  6.426903E-02,  5.000000E-01
 9.420037E+00,  1570,  3.103981E+00, -2.196386E-04, -3.103981E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.195474E-07, -5.715376E-06, -7.928904E-02,  5.000000E-01
 9.480042E+00,  1580,  3.104762E+00, -5.816668E-04, -3.104762E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.753617E-07, -5.671915E-06, -2.978723E-02,  5.000000E-01
 9.540045E+00,  1590,  3.105525E+00, -7.834401E-04, -3.105525E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.182421E-07, -5.557704E-06, -2.175207E-02,  5.000000E-01
 9.600049E+00,  1600,  3.106271E+00, -7.989637E-04, -3.106270E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.513782E-07, -5.382591E-06, -2.074021E-02,  5.000000E-01
 9.660053E+00,  1610,  3.107001E+00, -6.237677E-04, -3.107001E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -8.539563E-08, -5.164979E-06, -2.558961E-02,  5.000000E-01
 9.720057E+00,  1620,  3.107717E+00, -2.837446E-04, -3.107717E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.609186E-08, -4.931434E-06, -5.392972E-02,  5.000000E-01
 9.780062E+00,  1630,  3.108420E+00,  1.845848E-04, -3.108420E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.018586E-08, -4.718017E-06,  7.954766E-02,  5.000000E-01
 9.840066E+00,  1640,  3.109108E+00,  7.271630E-04, -3.109108E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.768282E-08, -4.551335E-06,  1.953202E-02,  5.000000E-01
 9.900070E+00,  1650,  3.109780E+00,  1.284254E-03, -3.109779E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.157397E-08, -4.444320E-06,  1.080251E-02,  5.000000E-01
 9.960073E+00,  1660,  3.110443E+00,  1.792455E-03, -3.110443E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.416357E-08, -4.412133E-06,  7.680902E-03,  5.000000E-01
 1.002008E+01,  1670,  3.111089E+00,  2.187568E-03, -3.111089E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.294762E-09, -4.461541E-06,  6.343066E-03,  5.000000E-01
 1.008008E+01,  1680,  3.111730E+00,  2.434407E-03, -3.111729E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.703870E-08, -4.588320E-06,  5.841847E-03,  5.000000E-01
 1.014009E+01,  1690,  3.112355E+00,  2.501390E-03, -3.112354E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.214310E-07, -4.778339E-06,  5.896263E-03,  5.000000E-01
 1.020009E+01,  1700,  3.112972E+00,  2.378614E-03, -3.112971E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.861073E-07, -5.005959E-06,  6.472552E-03,  5.000000E-01
 1.026009E+01,  1710,  3.113575E+00,  2.085006E-03, -3.113574E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.455559E-07, -5.256256E-06,  7.729912E-03,  5.000000E-01
 1.032010E+01,  1720,  3.114153E+00,  1.652827E-03, -3.114153E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.927096E-07, -5.498787E-06,  1.018283E-02,  5.000000E-01
 1.038010E+01,  1730,  3.114734E+00,  1.135632E-03, -3.114734E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.265002E-07, -5.708420E-06,  1.536453E-02,  5.000000E-01
 1.044011E+01,  1740,  3.115297E+00,  5.891065E-04, -3.115297E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.342976E-07, -5.856757E-06,  3.040390E-02,  5.000000E-01
 1.050011E+01,  1750,  3.115855E+00,  7.455295E-05, -3.115855E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.223178E-07, -5.934739E-06,  2.437670E-01,  5.000000E-01
 1.056011E+01,  1760,  3.116394E+00, -3.430182E-04, -3.116394E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.880990E-07, -5.923656E-06, -5.296784E-02,  5.000000E-01
 1.062012E+01,  1770,  3.116923E+00, -6.177993E-04, -3.116923E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.397535E-07, -5.844905E-06, -2.910354E-02,  5.000000E-01
 1.068012E+01,  1780,  3.117447E+00, -7.252843E-04, -3.117447E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.776482E-07, -5.687396E-06, -2.420648E-02,  5.000000E-01
 1.074013E+01,  1790,  3.117958E+00, -6.436631E-04, -3.117958E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.150142E-07, -5.486208E-06, -2.640101E-02,  5.000000E-01
 1.080013E+01,  1800,  3.118453E+00, -3.918873E-04, -3.118453E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.233455E-08, -5.255852E-06, -4.168471E-02,  5.000000E-01
 1.086014E+01,  1810,  3.118940E+00,  3.575877E-06, -3.118940E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.335768E-09, -5.033180E-06,  4.388682E+00,  5.000000E-01
 1.092014E+01,  1820,  3.119428E+00,  5.044508E-04, -3.119428E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.304804E-08, -4.820812E-06,  2.988124E-02,  5.000000E-01
 1.098014E+01,  1830,  3.119899E+00,  1.043085E-03, -3.119899E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.376972E-08, -4.664479E-06,  1.400027E-02,  5.000000E-01
 1.104015E+01,  1840,  3.120360E+00,  1.562927E-03, -3.120359E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.833303E-08, -4.577540E-06,  9.166914E-03,  5.000000E-01
 1.110015E+01,  1850,  3.120807E+00,  1.999274E-03, -3.120806E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.178703E-08, -4.578926E-06,  7.153668E-03,  5.000000E-01
 1.116016E+01,  1860,  3.121258E+00,  2.309564E-03, -3.121258E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.770523E-08, -4.659420E-06,  6.280938E-03,  5.000000E-01
 1.122016E+01,  1870,  3.121693E+00,  2.456255E-03, -3.121692E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -9.455242E-08, -4.810943E-06,  6.075412E-03,  5.000000E-01
 1.128016E+01,  1880,  3.122113E+00,  2.421449E-03, -3.122112E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.578151E-07, -5.004126E-06,  6.387820E-03,  5.000000E-01
 1.134017E+01,  1890,  3.122533E+00,  2.209093E-03, -3.122533E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.175739E-07, -5.241966E-06,  7.311699E-03,  5.000000E-01
 1.140017E+01,  1900,  3.122942E+00,  1.845712E-03, -3.122941E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.731179E-07, -5.487896E-06,  9.137412E-03,  5.000000E-01
 1.146018E+01,  1910,  3.123335E+00,  1.377070E-03, -3.123335E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.104954E-07, -5.697105E-06,  1.269745E-02,  5.000000E-01
 1.152018E+01,  1920,  3.123724E+00,  8.530946E-04, -3.123724E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.306462E-07, -5.868507E-06,  2.110671E-02,  5.000000E-01
 1.158018E+01,  1930,  3.124106E+00,  3.318674E-04, -3.124106E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.269920E-07, -5.971169E-06,  5.524266E-02,  5.000000E-01
 1.164019E+01,  1940,  3.124475E+00, -1.169766E-04, -3.124475E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.045916E-07, -6.002887E-06, -1.576947E-01,  5.000000E-01
 1.170019E+01,  1950,  3.124855E+00, -4.610411E-04, -3.124855E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.633580E-07, -5.943231E-06, -3.969537E-02,  5.000000E-01
 1.176020E+01,  1960,  3.125206E+00, -6.358424E-04, -3.125206E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.076128E-07, -5.829744E-06, -2.832369E-02,  5.000000E-01
 1.182020E+01,  1970,  3.125551E+00, -6.395179E-04, -3.125551E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.464785E-07, -5.650001E-06, -2.739625E-02,  5.000000E-01
 1.188021E+01,  1980,  3.125890E+00, -4.656419E-04, -3.125890E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -8.649371E-08, -5.431553E-06, -3.629478E-02,  5.000000E-01
 1.194021E+01,  1990,  3.126221E+00, -1.392964E-04, -3.126221E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.075907E-08, -5.204716E-06, -1.166145E-01,  5.000000E-01
 1.200021E+01,  2000,  3.126558E+00,  3.137206E-04, -3.126558E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.181235E-08, -4.974925E-06,  4.961353E-02,  5.000000E-01
 1.206022E+01,  2010,  3.126868E+00,  8.143017E-04, -3.126868E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.301192E-08, -4.812411E-06,  1.852378E-02,  5.000000E-01
 1.212022E+01,  2020,  3.127182E+00,  1.331919E-03, -3.127182E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.542094E-08, -4.701907E-06,  1.106761E-02,  5.000000E-01
 1.218023E+01,  2030,  3.127486E+00,  1.795496E-03, -3.127486E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.741493E-08, -4.666555E-06,  8.136223E-03,  5.000000E-01
 1.224023E+01,  2040,  3.127788E+00,  2.154368E-03, -3.127787E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.963454E-08, -4.709538E-06,  6.824373E-03,  5.000000E-01
 1.230023E+01,  2050,  3.128082E+00,  2.370096E-03, -3.128081E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -7.085832E-08, -4.812231E-06,  6.321714E-03,  5.000000E-01
 1.236024E+01,  2060,  3.128366E+00,  2.415048E-03, -3.128365E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.323572E-07, -4.991331E-06,  6.410242E-03,  5.000000E-01
 1.242024E+01,  2070,  3.128653E+00,  2.277764E-03, -3.128653E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.931089E-07, -5.210147E-06,  7.070575E-03,  5.000000E-01
 1.248025E+01,  2080,  3.128924E+00,  1.988681E-03, -3.128924E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.511737E-07, -5.438394E-06,  8.433935E-03,  5.000000E-01
 1.254025E+01,  2090,  3.129186E+00,  1.565395E-03, -3.129185E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.920432E-07, -5.661125E-06,  1.112841E-02,  5.000000E-01
 1.260025E+01,  2100,  3.129441E+00,  1.080065E-03, -3.129441E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.207386E-07, -5.834252E-06,  1.660768E-02,  5.000000E-01
 1.266026E+01,  2110,  3.129699E+00,  5.681802E-04, -3.129699E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.282951E-07, -5.960437E-06,  3.226167E-02,  5.000000E-01
 1.272026E+01,  2120,  3.129934E+00,  1.051337E-04, -3.129934E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.128731E-07, -6.002410E-06,  1.757796E-01,  5.000000E-01
 1.278027E+01,  2130,  3.130180E+00, -2.755911E-04, -3.130180E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.809555E-07, -5.991148E-06, -6.701314E-02,  5.000000E-01
 1.284027E+01,  2140,  3.130432E+00, -5.279321E-04, -3.130432E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.308446E-07, -5.909181E-06, -3.458846E-02,  5.000000E-01
 1.290028E+01,  2150,  3.130669E+00, -6.057705E-04, -3.130669E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.732524E-07, -5.742277E-06, -2.939061E-02,  5.000000E-01
 1.296028E+01,  2160,  3.130888E+00, -5.076420E-04, -3.130888E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.124696E-07, -5.551060E-06, -3.400896E-02,  5.000000E-01
 1.302028E+01,  2170,  3.131112E+00, -2.489182E-04, -3.131112E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.809646E-08, -5.327673E-06, -6.676662E-02,  5.000000E-01
 1.308029E+01,  2180,  3.131322E+00,  1.355451E-04, -3.131322E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.168891E-08, -5.114131E-06,  1.180454E-01,  5.000000E-01
 1.314029E+01,  2190,  3.131538E+00,  6.233875E-04, -3.131538E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.941840E-08, -4.919160E-06,  2.474276E-02,  5.000000E-01
 1.320030E+01,  2200,  3.131742E+00,  1.121895E-03, -3.131742E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.887270E-08, -4.781323E-06,  1.337112E-02,  5.000000E-01
 1.326030E+01,  2210,  3.131934E+00,  1.586912E-03, -3.131933E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.001484E-08, -4.737499E-06,  9.360543E-03,  5.000000E-01
 1.332030E+01,  2220,  3.132136E+00,  1.991746E-03, -3.132135E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -9.309598E-09, -4.729439E-06,  7.431082E-03,  5.000000E-01
 1.338031E+01,  2230,  3.132326E+00,  2.259421E-03, -3.132325E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.390372E-08, -4.810401E-06,  6.644124E-03,  5.000000E-01
 1.344031E+01,  2240,  3.132507E+00,  2.371676E-03, -3.132506E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.102936E-07, -4.950876E-06,  6.493455E-03,  5.000000E-01
 1.350032E+01,  2250,  3.132698E+00,  2.313998E-03, -3.132697E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.695328E-07, -5.144777E-06,  6.895360E-03,  5.000000E-01
 1.356032E+01,  2260,  3.132876E+00,  2.095073E-03, -3.132875E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.275257E-07, -5.364799E-06,  7.912344E-03,  5.000000E-01
 1.362032E+01,  2270,  3.133049E+00,  1.732992E-03, -3.133049E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.739888E-07, -5.594213E-06,  9.950265E-03,  5.000000E-01
 1.368033E+01,  2280,  3.133220E+00,  1.278165E-03, -3.133219E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.086222E-07, -5.780695E-06,  1.392649E-02,  5.000000E-01
 1.374033E+01,  2290,  3.133384E+00,  7.787295E-04, -3.133384E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.222938E-07, -5.941414E-06,  2.349306E-02,  5.000000E-01
 1.380034E+01,  2300,  3.133545E+00,  3.026310E-04, -3.133545E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.161420E-07, -6.023566E-06,  6.134172E-02,  5.000000E-01
 1.386034E+01,  2310,  3.133700E+00, -9.872711E-05, -3.133700E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.928770E-07, -6.016282E-06, -1.880383E-01,  5.000000E-01
 1.392034E+01,  2320,  3.133860E+00, -3.986800E-04, -3.133860E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.504189E-07, -5.957424E-06, -4.619638E-02,  5.000000E-01
 1.398035E+01,  2330,  3.134012E+00, -5.415632E-04, -3.134012E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.989629E-07, -5.832904E-06, -3.338815E-02,  5.000000E-01
 1.404035E+01,  2340,  3.134162E+00, -5.176828E-04, -3.134162E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.395877E-07, -5.651806E-06, -3.394454E-02,  5.000000E-01
 1.410036E+01,  2350,  3.134299E+00, -3.337113E-04, -3.134299E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -8.252859E-08, -5.448290E-06, -5.091656E-02,  5.000000E-01
 1.416036E+01,  2360,  3.134436E+00, -1.065689E-05, -3.134436E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.198188E-08, -5.238498E-06, -1.537515E+00,  5.000000E-01
 1.422037E+01,  2370,  3.134578E+00,  4.342124E-04, -3.134578E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.702208E-10, -5.026364E-06,  3.628315E-02,  5.000000E-01
 1.428037E+01,  2380,  3.134703E+00,  9.092186E-04, -3.134703E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.833313E-08, -4.907966E-06,  1.693680E-02,  5.000000E-01
 1.434037E+01,  2390,  3.134836E+00,  1.398115E-03, -3.134835E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.952939E-08, -4.792127E-06,  1.075878E-02,  5.000000E-01
 1.440038E+01,  2400,  3.134965E+00,  1.827505E-03, -3.134964E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.456269E-09, -4.763134E-06,  8.170402E-03,  5.000000E-01
 1.446038E+01,  2410,  3.135092E+00,  2.143387E-03, -3.135092E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -4.030434E-08, -4.806122E-06,  7.009913E-03,  5.000000E-01
 1.452039E+01,  2420,  3.135214E+00,  2.309341E-03, -3.135213E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -9.051944E-08, -4.929708E-06,  6.653482E-03,  5.000000E-01
 1.458039E+01,  2430,  3.135335E+00,  2.315092E-03, -3.135334E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.471781E-07, -5.108459E-06,  6.852303E-03,  5.000000E-01
 1.464039E+01,  2440,  3.135454E+00,  2.149692E-03, -3.135454E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.065550E-07, -5.324993E-06,  7.667964E-03,  5.000000E-01
 1.470040E+01,  2450,  3.135566E+00,  1.842075E-03, -3.135565E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.564720E-07, -5.541777E-06,  9.296390E-03,  5.000000E-01
 1.476040E+01,  2460,  3.135671E+00,  1.437736E-03, -3.135671E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.945564E-07, -5.749539E-06,  1.233338E-02,  5.000000E-01
 1.482041E+01,  2470,  3.135772E+00,  9.826359E-04, -3.135772E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.161516E-07, -5.894342E-06,  1.848615E-02,  5.000000E-01
 1.488041E+01,  2480,  3.135872E+00,  5.237635E-04, -3.135872E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.156555E-07, -5.961188E-06,  3.508507E-02,  5.000000E-01
 1.494041E+01,  2490,  3.135972E+00,  9.587137E-05, -3.135972E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.008827E-07, -6.003080E-06,  1.932692E-01,  5.000000E-01
 1.500042E+01,  2500,  3.136081E+00, -2.589344E-04, -3.136081E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.667086E-07, -5.986514E-06, -7.151026E-02,  5.000000E-01
 1.506042E+01,  2510,  3.136176E+00, -4.519076E-04, -3.136176E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -2.200544E-07, -5.887079E-06, -4.037988E-02,  5.000000E-01
 1.512042E+01,  2520,  3.136274E+00, -4.966183E-04, -3.136274E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.640982E-07, -5.744309E-06, -3.595188E-02,  5.000000E-01
 1.518043E+01,  2530,  3.136365E+00, -3.740242E-04, -3.136365E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.075790E-07, -5.538148E-06, -4.613684E-02,  5.000000E-01
 1.524043E+01,  2540,  3.136457E+00, -1.023642E-04, -3.136457E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -5.722552E-08, -5.322396E-06, -1.625427E-01,  5.000000E-01
 1.530043E+01,  2550,  3.136546E+00,  2.884297E-04, -3.136546E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.573663E-08, -5.121770E-06,  5.561301E-02,  5.000000E-01
 1.536044E+01,  2560,  3.136625E+00,  7.380923E-04, -3.136625E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  9.266833E-09, -4.967253E-06,  2.112637E-02,  5.000000E-01
 1.542044E+01,  2570,  3.136715E+00,  1.227051E-03, -3.136714E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.451972E-08, -4.840050E-06,  1.238217E-02,  5.000000E-01
 1.548044E+01,  2580,  3.136792E+00,  1.639768E-03, -3.136791E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.818631E-10, -4.808478E-06,  9.197915E-03,  5.000000E-01
 1.554045E+01,  2590,  3.136867E+00,  1.985085E-03, -3.136866E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -3.057434E-08, -4.832737E-06,  7.619580E-03,  5.000000E-01
 1.560045E+01,  2600,  3.136949E+00,  2.220643E-03, -3.136949E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -7.378962E-08, -4.917562E-06,  6.911926E-03,  5.000000E-01
 1.566045E+01,  2610,  3.137022E+00,  2.290951E-03, -3.137021E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00, -1.282271E-07, -5.054104E-06,  6.863627E-03,  5.000000E-01
