Distance,Pressure
 0.000000E+00, 5.339632E-02
 6.000161E-05, 5.334790E-02
 1.200032E-04, 5.329947E-02
 1.800048E-04, 5.325105E-02
 2.400064E-04, 5.320262E-02
 3.000080E-04, 5.315420E-02
 3.600096E-04, 5.310577E-02
 4.200113E-04, 5.305735E-02
 4.800129E-04, 5.300892E-02
 5.400145E-04, 5.296050E-02
 6.000161E-04, 5.291207E-02
 6.600177E-04, 5.286364E-02
 7.200193E-04, 5.281522E-02
 7.800209E-04, 5.276679E-02
 8.400225E-04, 5.271837E-02
 9.000241E-04, 5.266994E-02
 9.600258E-04, 5.262152E-02
 1.020027E-03, 5.257309E-02
 1.080029E-03, 5.252631E-02
 1.140031E-03, 5.248105E-02
 1.200032E-03, 5.243579E-02
 1.260034E-03, 5.239054E-02
 1.320035E-03, 5.234528E-02
 1.380037E-03, 5.230003E-02
 1.440039E-03, 5.225477E-02
 1.500040E-03, 5.220952E-02
 1.560042E-03, 5.216426E-02
 1.620044E-03, 5.211900E-02
 1.680045E-03, 5.207375E-02
 1.740047E-03, 5.202849E-02
 1.800048E-03, 5.198324E-02
 1.860050E-03, 5.193798E-02
 1.920052E-03, 5.189273E-02
 1.980053E-03, 5.184747E-02
 2.040055E-03, 5.180222E-02
 2.100056E-03, 5.175696E-02
 2.160058E-03, 5.171170E-02
 2.220060E-03, 5.166645E-02
 2.280061E-03, 5.162119E-02
 2.340063E-03, 5.157594E-02
 2.400064E-03, 5.153068E-02
 2.460066E-03, 5.148543E-02
 2.520068E-03, 5.144017E-02
 2.580069E-03, 5.139491E-02
 2.640071E-03, 5.134966E-02
 2.700072E-03, 5.130440E-02
 2.760074E-03, 5.125953E-02
 2.820075E-03, 5.121664E-02
 2.880077E-03, 5.117376E-02
 2.940079E-03, 5.113087E-02
 3.000080E-03, 5.108798E-02
 3.060082E-03, 5.104509E-02
 3.120084E-03, 5.100221E-02
 3.180085E-03, 5.095932E-02
 3.240087E-03, 5.091643E-02
 3.300088E-03, 5.087355E-02
 3.360090E-03, 5.083066E-02
 3.420092E-03, 5.078777E-02
 3.480093E-03, 5.074488E-02
 3.540095E-03, 5.070200E-02
 3.600097E-03, 5.065911E-02
 3.660098E-03, 5.061622E-02
 3.720100E-03, 5.057333E-02
 3.780101E-03, 5.053045E-02
 3.840103E-03, 5.048756E-02
 3.900104E-03, 5.044467E-02
 3.960106E-03, 5.040178E-02
 4.020108E-03, 5.035890E-02
 4.080109E-03, 5.031601E-02
 4.140111E-03, 5.027312E-02
 4.200113E-03, 5.023023E-02
 4.260114E-03, 5.018735E-02
 4.320116E-03, 5.014446E-02
 4.380118E-03, 5.010157E-02
 4.440119E-03, 5.005869E-02
 4.500120E-03, 5.001580E-02
 4.560122E-03, 4.997291E-02
 4.620124E-03, 4.993002E-02
 4.680126E-03, 4.988886E-02
 4.740127E-03, 4.984775E-02
 4.800129E-03, 4.980663E-02
 4.860130E-03, 4.976552E-02
 4.920132E-03, 4.972440E-02
 4.980133E-03, 4.968329E-02
 5.040135E-03, 4.964217E-02
 5.100137E-03, 4.960106E-02
 5.160138E-03, 4.955994E-02
 5.220140E-03, 4.951882E-02
 5.280142E-03, 4.947771E-02
 5.340143E-03, 4.943659E-02
 5.400145E-03, 4.939548E-02
 5.460146E-03, 4.935436E-02
 5.520148E-03, 4.931325E-02
 5.580150E-03, 4.927213E-02
 5.640151E-03, 4.923102E-02
 5.700153E-03, 4.918990E-02
 5.760154E-03, 4.914878E-02
 5.820156E-03, 4.910766E-02
 5.880157E-03, 4.906655E-02
 5.940159E-03, 4.902544E-02
 6.000161E-03, 4.898432E-02
 6.060163E-03, 4.894320E-02
 6.120164E-03, 4.890209E-02
 6.180166E-03, 4.886097E-02
 6.240167E-03, 4.881985E-02
 6.300169E-03, 4.877874E-02
 6.360170E-03, 4.873763E-02
 6.420172E-03, 4.869651E-02
 6.480174E-03, 4.865539E-02
 6.540175E-03, 4.861428E-02
 6.600177E-03, 4.857316E-02
 6.660179E-03, 4.853205E-02
 6.720180E-03, 4.849183E-02
 6.780182E-03, 4.845205E-02
 6.840183E-03, 4.841228E-02
 6.900185E-03, 4.837250E-02
 6.960187E-03, 4.833273E-02
 7.020188E-03, 4.829295E-02
 7.080190E-03, 4.825317E-02
 7.140191E-03, 4.821340E-02
 7.200193E-03, 4.817363E-02
 7.260195E-03, 4.813385E-02
 7.320196E-03, 4.809407E-02
 7.380198E-03, 4.805430E-02
 7.440200E-03, 4.801452E-02
 7.500201E-03, 4.797475E-02
 7.560202E-03, 4.793497E-02
 7.620204E-03, 4.789519E-02
 7.680206E-03, 4.785542E-02
 7.740207E-03, 4.781564E-02
 7.800209E-03, 4.777587E-02
 7.860211E-03, 4.773609E-02
