Distance,Pressure
 0.000000E+00, 5.286190E-02
 6.000161E-05, 5.280783E-02
 1.200032E-04, 5.275377E-02
 1.800048E-04, 5.269970E-02
 2.400064E-04, 5.264563E-02
 3.000080E-04, 5.259157E-02
 3.600096E-04, 5.253751E-02
 4.200113E-04, 5.248344E-02
 4.800129E-04, 5.242938E-02
 5.400145E-04, 5.237531E-02
 6.000161E-04, 5.232125E-02
 6.600177E-04, 5.226718E-02
 7.200193E-04, 5.221312E-02
 7.800209E-04, 5.215906E-02
 8.400225E-04, 5.210499E-02
 9.000241E-04, 5.205093E-02
 9.600258E-04, 5.199686E-02
 1.020027E-03, 5.194280E-02
 1.080029E-03, 5.188873E-02
 1.140031E-03, 5.183467E-02
 1.200032E-03, 5.178060E-02
 1.260034E-03, 5.172653E-02
 1.320035E-03, 5.167247E-02
 1.380037E-03, 5.161840E-02
 1.440039E-03, 5.156434E-02
 1.500040E-03, 5.151027E-02
 1.560042E-03, 5.145621E-02
 1.620044E-03, 5.140214E-02
 1.680045E-03, 5.134808E-02
 1.740047E-03, 5.129401E-02
 1.800048E-03, 5.123995E-02
 1.860050E-03, 5.118588E-02
 1.920052E-03, 5.113181E-02
 1.980053E-03, 5.107775E-02
 2.040055E-03, 5.102369E-02
 2.100056E-03, 5.096962E-02
 2.160058E-03, 5.091556E-02
 2.220060E-03, 5.086149E-02
 2.280061E-03, 5.080743E-02
 2.340063E-03, 5.075337E-02
 2.400064E-03, 5.069930E-02
 2.460066E-03, 5.064523E-02
 2.520068E-03, 5.059117E-02
 2.580069E-03, 5.053711E-02
 2.640071E-03, 5.048304E-02
 2.700072E-03, 5.042897E-02
 2.760074E-03, 5.037491E-02
 2.820075E-03, 5.032085E-02
 2.880077E-03, 5.026678E-02
 2.940079E-03, 5.021272E-02
 3.000080E-03, 5.015865E-02
 3.060082E-03, 5.010459E-02
 3.120084E-03, 5.005052E-02
 3.180085E-03, 4.999645E-02
 3.240087E-03, 4.994239E-02
 3.300088E-03, 4.988832E-02
 3.360090E-03, 4.983426E-02
 3.420092E-03, 4.978019E-02
 3.480093E-03, 4.972613E-02
 3.540095E-03, 4.967206E-02
 3.600097E-03, 4.961800E-02
 3.660098E-03, 4.956393E-02
 3.720100E-03, 4.950987E-02
 3.780101E-03, 4.945580E-02
 3.840103E-03, 4.940174E-02
 3.900104E-03, 4.934767E-02
 3.960106E-03, 4.929361E-02
 4.020108E-03, 4.923954E-02
 4.080109E-03, 4.918548E-02
 4.140111E-03, 4.913141E-02
 4.200113E-03, 4.907735E-02
 4.260114E-03, 4.902711E-02
 4.320116E-03, 4.898342E-02
 4.380118E-03, 4.893973E-02
 4.440119E-03, 4.889605E-02
 4.500120E-03, 4.885237E-02
 4.560122E-03, 4.880868E-02
 4.620124E-03, 4.876500E-02
 4.680126E-03, 4.872131E-02
 4.740127E-03, 4.867762E-02
 4.800129E-03, 4.863394E-02
 4.860130E-03, 4.859025E-02
 4.920132E-03, 4.854657E-02
 4.980133E-03, 4.850288E-02
 5.040135E-03, 4.845920E-02
 5.100137E-03, 4.841551E-02
 5.160138E-03, 4.837183E-02
 5.220140E-03, 4.832814E-02
 5.280142E-03, 4.828446E-02
 5.340143E-03, 4.824077E-02
 5.400145E-03, 4.819709E-02
 5.460146E-03, 4.815340E-02
 5.520148E-03, 4.810972E-02
 5.580150E-03, 4.806603E-02
 5.640151E-03, 4.802234E-02
 5.700153E-03, 4.797866E-02
 5.760154E-03, 4.793498E-02
 5.820156E-03, 4.789129E-02
 5.880157E-03, 4.784761E-02
 5.940159E-03, 4.780392E-02
 6.000161E-03, 4.776023E-02
 6.060163E-03, 4.771655E-02
 6.120164E-03, 4.767286E-02
 6.180166E-03, 4.762918E-02
 6.240167E-03, 4.758549E-02
 6.300169E-03, 4.754181E-02
 6.360170E-03, 4.749812E-02
 6.420172E-03, 4.745444E-02
 6.480174E-03, 4.741075E-02
 6.540175E-03, 4.736707E-02
 6.600177E-03, 4.732338E-02
 6.660179E-03, 4.727969E-02
 6.720180E-03, 4.723601E-02
 6.780182E-03, 4.719233E-02
 6.840183E-03, 4.714864E-02
 6.900185E-03, 4.710495E-02
 6.960187E-03, 4.706127E-02
 7.020188E-03, 4.701759E-02
 7.080190E-03, 4.697390E-02
 7.140191E-03, 4.693021E-02
 7.200193E-03, 4.688653E-02
 7.260195E-03, 4.684284E-02
 7.320196E-03, 4.679916E-02
