Distance,Pressure
 0.000000E+00, 5.327775E-02
 6.000161E-05, 5.322990E-02
 1.200032E-04, 5.318205E-02
 1.800048E-04, 5.313420E-02
 2.400064E-04, 5.308636E-02
 3.000080E-04, 5.303850E-02
 3.600096E-04, 5.299066E-02
 4.200113E-04, 5.294281E-02
 4.800129E-04, 5.289496E-02
 5.400145E-04, 5.284711E-02
 6.000161E-04, 5.279927E-02
 6.600177E-04, 5.275141E-02
 7.200193E-04, 5.270357E-02
 7.800209E-04, 5.265572E-02
 8.400225E-04, 5.260787E-02
 9.000241E-04, 5.256002E-02
 9.600258E-04, 5.251218E-02
 1.020027E-03, 5.246433E-02
 1.080029E-03, 5.241648E-02
 1.140031E-03, 5.236863E-02
 1.200032E-03, 5.232079E-02
 1.260034E-03, 5.227294E-02
 1.320035E-03, 5.222509E-02
 1.380037E-03, 5.217724E-02
 1.440039E-03, 5.212939E-02
 1.500040E-03, 5.208154E-02
 1.560042E-03, 5.203370E-02
 1.620044E-03, 5.198585E-02
 1.680045E-03, 5.193800E-02
 1.740047E-03, 5.189015E-02
 1.800048E-03, 5.184231E-02
 1.860050E-03, 5.179445E-02
 1.920052E-03, 5.174661E-02
 1.980053E-03, 5.170071E-02
 2.040055E-03, 5.165651E-02
 2.100056E-03, 5.161231E-02
 2.160058E-03, 5.156812E-02
 2.220060E-03, 5.152392E-02
 2.280061E-03, 5.147972E-02
 2.340063E-03, 5.143552E-02
 2.400064E-03, 5.139132E-02
 2.460066E-03, 5.134712E-02
 2.520068E-03, 5.130292E-02
 2.580069E-03, 5.125872E-02
 2.640071E-03, 5.121452E-02
 2.700072E-03, 5.117032E-02
 2.760074E-03, 5.112612E-02
 2.820075E-03, 5.108192E-02
 2.880077E-03, 5.103771E-02
 2.940079E-03, 5.099352E-02
 3.000080E-03, 5.094931E-02
 3.060082E-03, 5.090512E-02
 3.120084E-03, 5.086092E-02
 3.180085E-03, 5.081671E-02
 3.240087E-03, 5.077251E-02
 3.300088E-03, 5.072831E-02
 3.360090E-03, 5.068411E-02
 3.420092E-03, 5.063991E-02
 3.480093E-03, 5.059572E-02
 3.540095E-03, 5.055151E-02
 3.600097E-03, 5.050731E-02
 3.660098E-03, 5.046311E-02
 3.720100E-03, 5.041891E-02
 3.780101E-03, 5.037472E-02
 3.840103E-03, 5.033051E-02
 3.900104E-03, 5.028631E-02
 3.960106E-03, 5.024211E-02
 4.020108E-03, 5.019791E-02
 4.080109E-03, 5.015372E-02
 4.140111E-03, 5.010951E-02
 4.200113E-03, 5.006583E-02
 4.260114E-03, 5.002412E-02
 4.320116E-03, 4.998241E-02
 4.380118E-03, 4.994069E-02
 4.440119E-03, 4.989897E-02
 4.500120E-03, 4.985726E-02
 4.560122E-03, 4.981554E-02
 4.620124E-03, 4.977383E-02
 4.680126E-03, 4.973211E-02
 4.740127E-03, 4.969040E-02
 4.800129E-03, 4.964868E-02
 4.860130E-03, 4.960697E-02
 4.920132E-03, 4.956525E-02
 4.980133E-03, 4.952354E-02
 5.040135E-03, 4.948182E-02
 5.100137E-03, 4.944010E-02
 5.160138E-03, 4.939839E-02
 5.220140E-03, 4.935667E-02
 5.280142E-03, 4.931496E-02
 5.340143E-03, 4.927325E-02
 5.400145E-03, 4.923153E-02
 5.460146E-03, 4.918981E-02
 5.520148E-03, 4.914810E-02
 5.580150E-03, 4.910638E-02
 5.640151E-03, 4.906467E-02
 5.700153E-03, 4.902295E-02
 5.760154E-03, 4.898123E-02
 5.820156E-03, 4.893952E-02
 5.880157E-03, 4.889781E-02
 5.940159E-03, 4.885609E-02
 6.000161E-03, 4.881438E-02
 6.060163E-03, 4.877266E-02
 6.120164E-03, 4.873094E-02
 6.180166E-03, 4.868923E-02
 6.240167E-03, 4.864752E-02
 6.300169E-03, 4.860580E-02
 6.360170E-03, 4.856408E-02
 6.420172E-03, 4.852237E-02
 6.480174E-03, 4.848065E-02
 6.540175E-03, 4.843894E-02
 6.600177E-03, 4.839722E-02
 6.660179E-03, 4.835577E-02
 6.720180E-03, 4.831578E-02
 6.780182E-03, 4.827579E-02
 6.840183E-03, 4.823581E-02
 6.900185E-03, 4.819582E-02
 6.960187E-03, 4.815583E-02
 7.020188E-03, 4.811585E-02
 7.080190E-03, 4.807586E-02
 7.140191E-03, 4.803587E-02
 7.200193E-03, 4.799589E-02
 7.260195E-03, 4.795590E-02
 7.320196E-03, 4.791591E-02
 7.380198E-03, 4.787593E-02
 7.440200E-03, 4.783594E-02
 7.500201E-03, 4.779595E-02
 7.560202E-03, 4.775596E-02
 7.620204E-03, 4.771598E-02
 7.680206E-03, 4.767599E-02
 7.740207E-03, 4.763601E-02
 7.800209E-03, 4.759602E-02
 7.860211E-03, 4.755603E-02
 7.920212E-03, 4.751605E-02
 7.980214E-03, 4.747606E-02
 8.040216E-03, 4.743607E-02
 8.100217E-03, 4.739609E-02
 8.160219E-03, 4.735610E-02
 8.220220E-03, 4.731611E-02
 8.280222E-03, 4.727613E-02
 8.340224E-03, 4.723614E-02
 8.400225E-03, 4.719615E-02
 8.460226E-03, 4.715617E-02
 8.520229E-03, 4.711618E-02
 8.580230E-03, 4.707620E-02
 8.640232E-03, 4.703620E-02
 8.700233E-03, 4.699622E-02
 8.760235E-03, 4.695623E-02
 8.820237E-03, 4.691624E-02
 8.880238E-03, 4.687626E-02
 8.940239E-03, 4.683627E-02
 9.000241E-03, 4.679628E-02
 9.060243E-03, 4.675630E-02
 9.120245E-03, 4.671631E-02
 9.180246E-03, 4.667632E-02
 9.240247E-03, 4.663634E-02
 9.300249E-03, 4.659635E-02
 9.360251E-03, 4.655636E-02
 9.420252E-03, 4.651759E-02
 9.480254E-03, 4.647883E-02
 9.540256E-03, 4.644007E-02
 9.600258E-03, 4.640131E-02
 9.660259E-03, 4.636255E-02
 9.720260E-03, 4.632379E-02
 9.780263E-03, 4.628503E-02
 9.840264E-03, 4.624627E-02
 9.900265E-03, 4.620751E-02
 9.960267E-03, 4.616875E-02
 1.002027E-02, 4.612999E-02
 1.008027E-02, 4.609123E-02
 1.014027E-02, 4.605247E-02
 1.020027E-02, 4.601371E-02
 1.026028E-02, 4.597495E-02
 1.032028E-02, 4.593619E-02
 1.038028E-02, 4.589743E-02
