Distance,Pressure
 0.000000E+00, 5.331825E-02
 6.000161E-05, 5.325564E-02
 1.200032E-04, 5.319303E-02
 1.800048E-04, 5.313042E-02
 2.400064E-04, 5.306780E-02
 3.000080E-04, 5.300519E-02
 3.600096E-04, 5.294258E-02
 4.200113E-04, 5.287997E-02
 4.800129E-04, 5.281736E-02
 5.400145E-04, 5.275474E-02
 6.000161E-04, 5.269213E-02
 6.600177E-04, 5.262952E-02
 7.200193E-04, 5.256691E-02
 7.800209E-04, 5.250430E-02
 8.400225E-04, 5.244169E-02
 9.000241E-04, 5.237908E-02
 9.600258E-04, 5.231646E-02
 1.020027E-03, 5.225385E-02
 1.080029E-03, 5.219124E-02
 1.140031E-03, 5.212863E-02
 1.200032E-03, 5.206602E-02
 1.260034E-03, 5.200341E-02
 1.320035E-03, 5.194080E-02
 1.380037E-03, 5.187818E-02
 1.440039E-03, 5.181557E-02
 1.500040E-03, 5.175296E-02
 1.560042E-03, 5.169035E-02
 1.620044E-03, 5.162774E-02
 1.680045E-03, 5.156513E-02
 1.740047E-03, 5.150251E-02
 1.800048E-03, 5.143990E-02
 1.860050E-03, 5.137729E-02
 1.920052E-03, 5.131468E-02
 1.980053E-03, 5.125207E-02
 2.040055E-03, 5.118945E-02
 2.100056E-03, 5.112685E-02
 2.160058E-03, 5.106423E-02
 2.220060E-03, 5.100162E-02
 2.280061E-03, 5.093901E-02
 2.340063E-03, 5.087639E-02
 2.400064E-03, 5.081379E-02
 2.460066E-03, 5.075118E-02
 2.520068E-03, 5.068856E-02
 2.580069E-03, 5.062595E-02
 2.640071E-03, 5.056334E-02
 2.700072E-03, 5.050073E-02
 2.760074E-03, 5.043812E-02
 2.820075E-03, 5.037551E-02
 2.880077E-03, 5.031289E-02
 2.940079E-03, 5.025028E-02
 3.000080E-03, 5.018767E-02
 3.060082E-03, 5.012506E-02
 3.120084E-03, 5.006245E-02
 3.180085E-03, 4.999984E-02
 3.240087E-03, 4.993723E-02
 3.300088E-03, 4.987461E-02
 3.360090E-03, 4.981200E-02
 3.420092E-03, 4.974939E-02
 3.480093E-03, 4.968677E-02
 3.540095E-03, 4.962417E-02
 3.600097E-03, 4.956155E-02
 3.660098E-03, 4.949894E-02
 3.720100E-03, 4.943633E-02
 3.780101E-03, 4.937372E-02
 3.840103E-03, 4.931111E-02
 3.900104E-03, 4.924850E-02
 3.960106E-03, 4.918589E-02
 4.020108E-03, 4.912328E-02
 4.080109E-03, 4.906066E-02
 4.140111E-03, 4.899805E-02
 4.200113E-03, 4.893544E-02
 4.260114E-03, 4.887283E-02
 4.320116E-03, 4.881021E-02
 4.380118E-03, 4.874760E-02
 4.440119E-03, 4.868499E-02
 4.500120E-03, 4.862238E-02
 4.560122E-03, 4.855977E-02
 4.620124E-03, 4.849716E-02
 4.680126E-03, 4.843455E-02
 4.740127E-03, 4.837193E-02
 4.800129E-03, 4.830932E-02
 4.860130E-03, 4.824671E-02
 4.920132E-03, 4.818410E-02
 4.980133E-03, 4.812149E-02
 5.040135E-03, 4.805887E-02
 5.100137E-03, 4.799626E-02
 5.160138E-03, 4.793366E-02
 5.220140E-03, 4.787104E-02
 5.280142E-03, 4.780843E-02
 5.340143E-03, 4.774582E-02
 5.400145E-03, 4.768321E-02
 5.460146E-03, 4.762059E-02
 5.520148E-03, 4.757027E-02
 5.580150E-03, 4.752561E-02
 5.640151E-03, 4.748094E-02
 5.700153E-03, 4.743627E-02
 5.760154E-03, 4.739161E-02
 5.820156E-03, 4.734695E-02
 5.880157E-03, 4.730228E-02
 5.940159E-03, 4.725761E-02
 6.000161E-03, 4.721294E-02
 6.060163E-03, 4.716828E-02
 6.120164E-03, 4.712361E-02
 6.180166E-03, 4.707894E-02
 6.240167E-03, 4.703428E-02
 6.300169E-03, 4.698961E-02
 6.360170E-03, 4.694494E-02
 6.420172E-03, 4.690028E-02
 6.480174E-03, 4.685561E-02
 6.540175E-03, 4.681095E-02
 6.600177E-03, 4.676628E-02
 6.660179E-03, 4.672161E-02
 6.720180E-03, 4.667695E-02
 6.780182E-03, 4.663228E-02
 6.840183E-03, 4.658761E-02
 6.900185E-03, 4.654295E-02
 6.960187E-03, 4.649828E-02
 7.020188E-03, 4.645361E-02
 7.080190E-03, 4.640895E-02
 7.140191E-03, 4.636428E-02
 7.200193E-03, 4.631962E-02
 7.260195E-03, 4.627495E-02
 7.320196E-03, 4.623029E-02
 7.380198E-03, 4.618562E-02
 7.440200E-03, 4.614095E-02
 7.500201E-03, 4.609629E-02
 7.560202E-03, 4.605162E-02
 7.620204E-03, 4.600695E-02
 7.680206E-03, 4.596229E-02
 7.740207E-03, 4.591762E-02
 7.800209E-03, 4.587295E-02
 7.860211E-03, 4.582829E-02
 7.920212E-03, 4.578362E-02
 7.980214E-03, 4.573895E-02
 8.040216E-03, 4.569428E-02
 8.100217E-03, 4.564962E-02
 8.160219E-03, 4.560496E-02
 8.220220E-03, 4.556029E-02
 8.280222E-03, 4.551562E-02
 8.340224E-03, 4.547095E-02
 8.400225E-03, 4.542629E-02
 8.460226E-03, 4.538162E-02
 8.520229E-03, 4.533695E-02
 8.580230E-03, 4.529229E-02
 8.640232E-03, 4.524762E-02
 8.700233E-03, 4.520296E-02
 8.760235E-03, 4.515829E-02
 8.820237E-03, 4.511362E-02
 8.880238E-03, 4.506896E-02
 8.940239E-03, 4.502429E-02
 9.000241E-03, 4.497962E-02
 9.060243E-03, 4.493496E-02
 9.120245E-03, 4.489029E-02
 9.180246E-03, 4.484563E-02
 9.240247E-03, 4.480096E-02
 9.300249E-03, 4.475629E-02
 9.360251E-03, 4.471163E-02
 9.420252E-03, 4.466696E-02
 9.480254E-03, 4.462229E-02
 9.540256E-03, 4.457763E-02
 9.600258E-03, 4.453296E-02
 9.660259E-03, 4.448830E-02
 9.720260E-03, 4.444363E-02
 9.780263E-03, 4.439896E-02
 9.840264E-03, 4.435430E-02
 9.900265E-03, 4.430963E-02
 9.960267E-03, 4.426496E-02
 1.002027E-02, 4.422029E-02
 1.008027E-02, 4.417563E-02
 1.014027E-02, 4.413096E-02
 1.020027E-02, 4.408630E-02
 1.026028E-02, 4.404163E-02
 1.032028E-02, 4.399697E-02
 1.038028E-02, 4.395230E-02
 1.044028E-02, 4.390763E-02
 1.050028E-02, 4.386296E-02
 1.056028E-02, 4.381830E-02
 1.062028E-02, 4.377363E-02
 1.068029E-02, 4.372897E-02
 1.074029E-02, 4.368430E-02
 1.080029E-02, 4.363963E-02
 1.086029E-02, 4.359496E-02
 1.092029E-02, 4.355030E-02
 1.098029E-02, 4.350563E-02
 1.104030E-02, 4.346097E-02
 1.110030E-02, 4.341630E-02
 1.116030E-02, 4.337163E-02
 1.122030E-02, 4.332697E-02
 1.128030E-02, 4.328230E-02
 1.134030E-02, 4.323763E-02
 1.140031E-02, 4.319297E-02
 1.146031E-02, 4.314830E-02
 1.152031E-02, 4.310364E-02
 1.158031E-02, 4.305897E-02
 1.164031E-02, 4.301430E-02
 1.170031E-02, 4.296964E-02
 1.176031E-02, 4.292497E-02
