Distance,X-Velocity
 0.000000E+00, 1.736797E-04
 1.001249E-05, 1.890243E-04
 2.002498E-05, 2.043689E-04
 3.003748E-05, 2.197135E-04
 4.004997E-05, 2.350582E-04
 5.006246E-05, 2.504028E-04
 6.007495E-05, 2.657475E-04
 7.008744E-05, 2.810921E-04
 8.009993E-05, 2.964367E-04
 9.011243E-05, 3.117814E-04
 1.001249E-04, 3.271260E-04
 1.101374E-04, 3.424706E-04
 1.201499E-04, 3.631201E-04
 1.301624E-04, 3.920129E-04
 1.401749E-04, 4.209059E-04
 1.501874E-04, 4.497988E-04
 1.601999E-04, 4.786918E-04
 1.702124E-04, 5.075847E-04
 1.802249E-04, 5.364776E-04
 1.902374E-04, 5.653705E-04
 2.002499E-04, 5.942634E-04
 2.102624E-04, 6.231564E-04
 2.202749E-04, 6.520493E-04
 2.302874E-04, 6.809423E-04
 2.402999E-04, 7.098351E-04
 2.503124E-04, 7.382266E-04
 2.603248E-04, 7.663132E-04
 2.703373E-04, 7.943998E-04
 2.803498E-04, 8.224864E-04
 2.903623E-04, 8.505729E-04
 3.003748E-04, 8.786594E-04
 3.103872E-04, 9.067460E-04
 3.203997E-04, 9.348326E-04
 3.304122E-04, 9.629191E-04
 3.404247E-04, 9.910057E-04
 3.504372E-04, 1.019092E-03
 3.604496E-04, 1.047179E-03
 3.704621E-04, 1.075265E-03
 3.804746E-04, 1.103352E-03
 3.904871E-04, 1.130928E-03
 4.004996E-04, 1.158127E-03
 4.105120E-04, 1.185327E-03
 4.205245E-04, 1.212527E-03
 4.305370E-04, 1.239726E-03
 4.405495E-04, 1.266926E-03
 4.505620E-04, 1.294125E-03
 4.605745E-04, 1.321325E-03
 4.705869E-04, 1.348524E-03
 4.805994E-04, 1.375724E-03
 4.906119E-04, 1.402923E-03
 5.006244E-04, 1.430123E-03
 5.106369E-04, 1.457322E-03
 5.206494E-04, 1.484522E-03
 5.306619E-04, 1.511722E-03
 5.406744E-04, 1.538799E-03
 5.506870E-04, 1.565023E-03
 5.606995E-04, 1.591247E-03
 5.707120E-04, 1.617471E-03
 5.807245E-04, 1.643695E-03
 5.907370E-04, 1.669919E-03
 6.007495E-04, 1.696143E-03
 6.107620E-04, 1.722367E-03
 6.207745E-04, 1.748590E-03
 6.307870E-04, 1.774814E-03
 6.407996E-04, 1.801038E-03
 6.508121E-04, 1.827262E-03
 6.608246E-04, 1.853486E-03
 6.708371E-04, 1.879710E-03
 6.808496E-04, 1.905934E-03
 6.908621E-04, 1.932157E-03
 7.008746E-04, 1.958381E-03
 7.108871E-04, 1.984467E-03
 7.208996E-04, 2.009618E-03
 7.309121E-04, 2.034768E-03
 7.409247E-04, 2.059918E-03
 7.509371E-04, 2.085069E-03
 7.609497E-04, 2.110220E-03
 7.709622E-04, 2.135370E-03
 7.809747E-04, 2.160521E-03
 7.909872E-04, 2.185671E-03
 8.009997E-04, 2.210821E-03
 8.110122E-04, 2.235972E-03
 8.210247E-04, 2.261122E-03
 8.310372E-04, 2.286273E-03
 8.410498E-04, 2.311423E-03
 8.510622E-04, 2.336574E-03
 8.610748E-04, 2.361725E-03
 8.710873E-04, 2.386875E-03
 8.810998E-04, 2.412026E-03
 8.911123E-04, 2.437176E-03
 9.011248E-04, 2.461815E-03
 9.111373E-04, 2.485785E-03
 9.211499E-04, 2.509754E-03
 9.311623E-04, 2.533724E-03
 9.411749E-04, 2.557694E-03
 9.511873E-04, 2.581663E-03
 9.611999E-04, 2.605633E-03
 9.712123E-04, 2.629602E-03
 9.812248E-04, 2.653572E-03
 9.912372E-04, 2.677542E-03
 1.001250E-03, 2.701511E-03
 1.011262E-03, 2.725481E-03
 1.021275E-03, 2.749450E-03
 1.031287E-03, 2.773419E-03
 1.041300E-03, 2.797389E-03
 1.051312E-03, 2.821358E-03
 1.061324E-03, 2.845328E-03
 1.071337E-03, 2.869298E-03
 1.081349E-03, 2.893267E-03
 1.091362E-03, 2.917237E-03
 1.101374E-03, 2.941206E-03
 1.111387E-03, 2.964048E-03
 1.121399E-03, 2.986719E-03
 1.131412E-03, 3.009389E-03
 1.141424E-03, 3.032060E-03
 1.151436E-03, 3.054731E-03
 1.161449E-03, 3.077401E-03
 1.171461E-03, 3.100072E-03
 1.181474E-03, 3.122743E-03
 1.191486E-03, 3.145413E-03
 1.201499E-03, 3.168084E-03
 1.211511E-03, 3.190754E-03
 1.221524E-03, 3.213425E-03
 1.231536E-03, 3.236095E-03
 1.241549E-03, 3.258766E-03
 1.251561E-03, 3.281437E-03
 1.261574E-03, 3.304108E-03
 1.271586E-03, 3.326778E-03
 1.281598E-03, 3.349449E-03
 1.291611E-03, 3.372119E-03
 1.301623E-03, 3.394790E-03
 1.311636E-03, 3.417461E-03
 1.321648E-03, 3.440131E-03
 1.331661E-03, 3.462450E-03
 1.341673E-03, 3.483691E-03
 1.351685E-03, 3.504933E-03
 1.361698E-03, 3.526175E-03
 1.371710E-03, 3.547416E-03
 1.381723E-03, 3.568658E-03
 1.391735E-03, 3.589900E-03
 1.401748E-03, 3.611141E-03
 1.411760E-03, 3.632383E-03
 1.421773E-03, 3.653625E-03
 1.431785E-03, 3.674866E-03
