Distance,X-Velocity
 0.000000E+00, 3.254144E-04
 1.001249E-05, 3.404164E-04
 2.002498E-05, 3.554185E-04
 3.003747E-05, 3.704205E-04
 4.004996E-05, 3.854226E-04
 5.006246E-05, 4.004247E-04
 6.007495E-05, 4.154268E-04
 7.008744E-05, 4.304289E-04
 8.009993E-05, 4.454310E-04
 9.011241E-05, 4.604330E-04
 1.001249E-04, 4.754351E-04
 1.101374E-04, 4.904371E-04
 1.201499E-04, 5.054392E-04
 1.301624E-04, 5.204413E-04
 1.401749E-04, 5.354434E-04
 1.501874E-04, 5.504455E-04
 1.601999E-04, 5.654476E-04
 1.702124E-04, 5.804496E-04
 1.802248E-04, 5.954518E-04
 1.902373E-04, 6.104538E-04
 2.002498E-04, 6.254559E-04
 2.102623E-04, 6.404580E-04
 2.202748E-04, 6.582544E-04
 2.302873E-04, 6.861427E-04
 2.402998E-04, 7.140310E-04
 2.503123E-04, 7.419193E-04
 2.603248E-04, 7.698076E-04
 2.703373E-04, 7.976958E-04
 2.803497E-04, 8.255841E-04
 2.903623E-04, 8.534723E-04
 3.003747E-04, 8.813606E-04
 3.103872E-04, 9.092488E-04
 3.203997E-04, 9.371371E-04
 3.304122E-04, 9.650254E-04
 3.404247E-04, 9.929136E-04
 3.504371E-04, 1.020802E-03
 3.604496E-04, 1.048690E-03
 3.704621E-04, 1.076578E-03
 3.804746E-04, 1.104467E-03
 3.904871E-04, 1.132355E-03
 4.004995E-04, 1.160243E-03
 4.105120E-04, 1.188131E-03
 4.205245E-04, 1.216020E-03
 4.305370E-04, 1.243908E-03
 4.405495E-04, 1.271796E-03
 4.505619E-04, 1.299684E-03
 4.605744E-04, 1.327187E-03
 4.705869E-04, 1.353564E-03
 4.805994E-04, 1.379942E-03
 4.906119E-04, 1.406319E-03
 5.006244E-04, 1.432696E-03
 5.106369E-04, 1.459074E-03
 5.206494E-04, 1.485451E-03
 5.306619E-04, 1.511828E-03
 5.406744E-04, 1.538206E-03
 5.506870E-04, 1.564583E-03
 5.606995E-04, 1.590960E-03
 5.707120E-04, 1.617337E-03
 5.807245E-04, 1.643715E-03
 5.907370E-04, 1.670092E-03
 6.007495E-04, 1.696469E-03
 6.107620E-04, 1.722847E-03
 6.207745E-04, 1.749224E-03
 6.307870E-04, 1.775601E-03
 6.407996E-04, 1.801979E-03
 6.508121E-04, 1.828356E-03
 6.608246E-04, 1.854733E-03
 6.708371E-04, 1.881110E-03
