Distance,X-Velocity
 0.000000E+00, 7.612579E-05
 1.001249E-05, 9.168797E-05
 2.002498E-05, 1.072502E-04
 3.003747E-05, 1.228123E-04
 4.004996E-05, 1.383745E-04
 5.006246E-05, 1.539367E-04
 6.007495E-05, 1.822966E-04
 7.008744E-05, 2.118304E-04
 8.009993E-05, 2.413641E-04
 9.011241E-05, 2.708978E-04
 1.001249E-04, 3.004315E-04
 1.101374E-04, 3.298512E-04
 1.201499E-04, 3.590314E-04
 1.301624E-04, 3.882117E-04
 1.401749E-04, 4.173920E-04
 1.501874E-04, 4.465723E-04
 1.601999E-04, 4.757526E-04
 1.702124E-04, 5.048664E-04
 1.802248E-04, 5.336578E-04
 1.902373E-04, 5.624494E-04
 2.002498E-04, 5.912409E-04
 2.102623E-04, 6.200324E-04
 2.202748E-04, 6.488240E-04
 2.302873E-04, 6.776155E-04
 2.402998E-04, 7.062341E-04
 2.503123E-04, 7.345980E-04
 2.603248E-04, 7.629618E-04
 2.703373E-04, 7.913257E-04
 2.803497E-04, 8.196895E-04
 2.903623E-04, 8.480534E-04
 3.003747E-04, 8.764172E-04
 3.103872E-04, 9.047810E-04
 3.203997E-04, 9.326929E-04
 3.304122E-04, 9.605862E-04
 3.404247E-04, 9.884797E-04
 3.504371E-04, 1.016373E-03
 3.604496E-04, 1.044267E-03
 3.704621E-04, 1.072160E-03
 3.804746E-04, 1.100053E-03
 3.904871E-04, 1.127947E-03
 4.004995E-04, 1.155440E-03
 4.105120E-04, 1.182816E-03
 4.205245E-04, 1.210192E-03
 4.305370E-04, 1.237568E-03
 4.405495E-04, 1.264944E-03
 4.505619E-04, 1.292320E-03
 4.605744E-04, 1.319696E-03
 4.705869E-04, 1.347072E-03
 4.805994E-04, 1.374448E-03
 4.906119E-04, 1.401388E-03
 5.006244E-04, 1.428194E-03
 5.106369E-04, 1.455001E-03
 5.206494E-04, 1.481808E-03
 5.306619E-04, 1.508615E-03
 5.406744E-04, 1.535421E-03
 5.506870E-04, 1.562228E-03
 5.606995E-04, 1.589035E-03
 5.707120E-04, 1.615842E-03
 5.807245E-04, 1.642649E-03
 5.907370E-04, 1.668918E-03
 6.007495E-04, 1.695098E-03
 6.107620E-04, 1.721279E-03
 6.207745E-04, 1.747459E-03
 6.307870E-04, 1.773640E-03
 6.407996E-04, 1.799820E-03
 6.508121E-04, 1.826001E-03
 6.608246E-04, 1.852182E-03
 6.708371E-04, 1.878362E-03
 6.808496E-04, 1.904543E-03
 6.908621E-04, 1.930723E-03
 7.008746E-04, 1.956242E-03
 7.108871E-04, 1.981734E-03
 7.208996E-04, 2.007226E-03
 7.309121E-04, 2.032718E-03
 7.409247E-04, 2.058209E-03
 7.509371E-04, 2.083701E-03
 7.609497E-04, 2.109193E-03
 7.709622E-04, 2.134685E-03
 7.809747E-04, 2.160177E-03
 7.909872E-04, 2.185669E-03
 8.009997E-04, 2.211160E-03
 8.110122E-04, 2.236652E-03
 8.210247E-04, 2.261407E-03
 8.310372E-04, 2.286141E-03
 8.410498E-04, 2.310875E-03
 8.510622E-04, 2.335609E-03
 8.610748E-04, 2.360343E-03
 8.710873E-04, 2.385077E-03
 8.810998E-04, 2.409811E-03
 8.911123E-04, 2.434545E-03
 9.011248E-04, 2.459279E-03
 9.111373E-04, 2.484013E-03
 9.211499E-04, 2.508747E-03
 9.311623E-04, 2.533481E-03
 9.411749E-04, 2.558216E-03
 9.511873E-04, 2.582294E-03
 9.611999E-04, 2.606194E-03
 9.712123E-04, 2.630095E-03
 9.812248E-04, 2.653995E-03
 9.912372E-04, 2.677896E-03
 1.001250E-03, 2.701796E-03
 1.011262E-03, 2.725697E-03
 1.021275E-03, 2.749597E-03
 1.031287E-03, 2.773497E-03
 1.041300E-03, 2.797398E-03
 1.051312E-03, 2.821299E-03
 1.061324E-03, 2.845199E-03
 1.071337E-03, 2.869100E-03
 1.081349E-03, 2.893000E-03
 1.091362E-03, 2.916642E-03
 1.101374E-03, 2.939626E-03
 1.111387E-03, 2.962609E-03
 1.121399E-03, 2.985592E-03
 1.131412E-03, 3.008576E-03
 1.141424E-03, 3.031560E-03
 1.151436E-03, 3.054543E-03
 1.161449E-03, 3.077527E-03
 1.171461E-03, 3.100510E-03
 1.181474E-03, 3.123493E-03
 1.191486E-03, 3.146477E-03
 1.201499E-03, 3.169460E-03
 1.211511E-03, 3.192443E-03
 1.221524E-03, 3.215427E-03
 1.231536E-03, 3.238410E-03
 1.241549E-03, 3.261394E-03
 1.251561E-03, 3.284049E-03
 1.261574E-03, 3.306024E-03
 1.271586E-03, 3.327999E-03
 1.281598E-03, 3.349973E-03
 1.291611E-03, 3.371948E-03
 1.301623E-03, 3.393923E-03
 1.311636E-03, 3.415897E-03
 1.321648E-03, 3.437873E-03
 1.331661E-03, 3.459847E-03
 1.341673E-03, 3.481822E-03
 1.351685E-03, 3.503797E-03
 1.361698E-03, 3.525772E-03
 1.371710E-03, 3.547746E-03
 1.381723E-03, 3.569721E-03
 1.391735E-03, 3.591696E-03
 1.401748E-03, 3.613671E-03
 1.411760E-03, 3.635646E-03
 1.421773E-03, 3.657620E-03
 1.431785E-03, 3.678736E-03
 1.441798E-03, 3.699602E-03
 1.451810E-03, 3.720467E-03
 1.461823E-03, 3.741332E-03
 1.471835E-03, 3.762197E-03
 1.481847E-03, 3.783062E-03
 1.491860E-03, 3.803927E-03
 1.501872E-03, 3.824793E-03
 1.511885E-03, 3.845658E-03
 1.521897E-03, 3.866523E-03
 1.531910E-03, 3.887388E-03
 1.541922E-03, 3.908253E-03
 1.551935E-03, 3.929119E-03
 1.561947E-03, 3.949984E-03
 1.571959E-03, 3.970849E-03
 1.581972E-03, 3.991714E-03
 1.591984E-03, 4.012580E-03
 1.601997E-03, 4.033445E-03
 1.612009E-03, 4.054310E-03
 1.622022E-03, 4.074605E-03
 1.632034E-03, 4.094250E-03
 1.642047E-03, 4.113894E-03
 1.652059E-03, 4.133538E-03
 1.662072E-03, 4.153183E-03
 1.672084E-03, 4.172828E-03
 1.682097E-03, 4.192472E-03
 1.692109E-03, 4.212117E-03
 1.702121E-03, 4.231761E-03
 1.712134E-03, 4.251406E-03
 1.722146E-03, 4.271050E-03
 1.732159E-03, 4.290695E-03
 1.742171E-03, 4.310340E-03
 1.752184E-03, 4.329985E-03
 1.762196E-03, 4.349628E-03
 1.772208E-03, 4.369274E-03
 1.782221E-03, 4.388918E-03
 1.792233E-03, 4.408563E-03
 1.802246E-03, 4.428207E-03
 1.812258E-03, 4.447852E-03
 1.822271E-03, 4.467497E-03
 1.832283E-03, 4.486832E-03
 1.842296E-03, 4.505134E-03
 1.852308E-03, 4.523436E-03
 1.862321E-03, 4.541738E-03
 1.872333E-03, 4.560040E-03
 1.882345E-03, 4.578342E-03
 1.892358E-03, 4.596644E-03
 1.902370E-03, 4.614946E-03
 1.912383E-03, 4.633248E-03
 1.922395E-03, 4.651550E-03
 1.932408E-03, 4.669852E-03
 1.942420E-03, 4.688154E-03
 1.952433E-03, 4.706456E-03
 1.962445E-03, 4.724758E-03
 1.972458E-03, 4.743060E-03
 1.982471E-03, 4.761362E-03
 1.992483E-03, 4.779665E-03
 2.002496E-03, 4.797967E-03
 2.012508E-03, 4.816269E-03
 2.022521E-03, 4.834571E-03
 2.032533E-03, 4.852873E-03
 2.042546E-03, 4.871176E-03
 2.052558E-03, 4.889478E-03
 2.062571E-03, 4.907780E-03
 2.072583E-03, 4.924798E-03
 2.082596E-03, 4.941624E-03
 2.092609E-03, 4.958449E-03
 2.102621E-03, 4.975274E-03
 2.112634E-03, 4.992099E-03
 2.122646E-03, 5.008925E-03
 2.132659E-03, 5.025750E-03
 2.142671E-03, 5.042575E-03
 2.152684E-03, 5.059401E-03
 2.162697E-03, 5.076226E-03
 2.172709E-03, 5.093051E-03
 2.182722E-03, 5.109876E-03
 2.192734E-03, 5.126702E-03
 2.202747E-03, 5.143527E-03
 2.212759E-03, 5.160352E-03
 2.222772E-03, 5.177177E-03
 2.232785E-03, 5.194003E-03
 2.242797E-03, 5.210828E-03
 2.252810E-03, 5.227653E-03
 2.262822E-03, 5.244479E-03
 2.272835E-03, 5.261303E-03
 2.282847E-03, 5.278129E-03
 2.292860E-03, 5.294954E-03
 2.302872E-03, 5.311779E-03
 2.312885E-03, 5.328604E-03
 2.322898E-03, 5.345150E-03
 2.332910E-03, 5.360350E-03
 2.342923E-03, 5.375551E-03
 2.352935E-03, 5.390753E-03
 2.362948E-03, 5.405953E-03
 2.372961E-03, 5.421154E-03
 2.382973E-03, 5.436354E-03
 2.392986E-03, 5.451555E-03
 2.402998E-03, 5.466756E-03
 2.413011E-03, 5.481957E-03
 2.423023E-03, 5.497158E-03
 2.433036E-03, 5.512359E-03
 2.443048E-03, 5.527559E-03
 2.453061E-03, 5.542760E-03
 2.463074E-03, 5.557961E-03
 2.473086E-03, 5.573161E-03
 2.483099E-03, 5.588362E-03
 2.493111E-03, 5.603563E-03
 2.503124E-03, 5.618764E-03
 2.513136E-03, 5.633964E-03
 2.523149E-03, 5.649165E-03
 2.533162E-03, 5.664366E-03
 2.543174E-03, 5.679566E-03
 2.553187E-03, 5.694767E-03
 2.563199E-03, 5.709968E-03
 2.573212E-03, 5.725169E-03
 2.583225E-03, 5.740370E-03
 2.593237E-03, 5.755571E-03
 2.603250E-03, 5.770771E-03
 2.613262E-03, 5.784354E-03
 2.623275E-03, 5.797768E-03
 2.633287E-03, 5.811182E-03
 2.643300E-03, 5.824596E-03
 2.653312E-03, 5.838010E-03
 2.663325E-03, 5.851424E-03
 2.673337E-03, 5.864838E-03
 2.683350E-03, 5.878252E-03
 2.693363E-03, 5.891667E-03
 2.703375E-03, 5.905081E-03
 2.713388E-03, 5.918494E-03
 2.723400E-03, 5.931909E-03
 2.733413E-03, 5.945323E-03
 2.743426E-03, 5.958736E-03
 2.753438E-03, 5.972151E-03
 2.763451E-03, 5.985565E-03
 2.773463E-03, 5.998979E-03
 2.783476E-03, 6.012393E-03
 2.793488E-03, 6.025807E-03
 2.803501E-03, 6.039222E-03
 2.813514E-03, 6.052636E-03
 2.823526E-03, 6.066049E-03
 2.833539E-03, 6.079463E-03
 2.843551E-03, 6.092878E-03
 2.853564E-03, 6.106292E-03
 2.863576E-03, 6.119705E-03
 2.873589E-03, 6.133120E-03
 2.883601E-03, 6.146533E-03
 2.893614E-03, 6.159948E-03
 2.903627E-03, 6.173362E-03
 2.913639E-03, 6.186776E-03
 2.923652E-03, 6.198594E-03
 2.933664E-03, 6.210044E-03
 2.943677E-03, 6.221493E-03
 2.953690E-03, 6.232942E-03
 2.963702E-03, 6.244391E-03
 2.973715E-03, 6.255841E-03
 2.983727E-03, 6.267290E-03
 2.993740E-03, 6.278739E-03
 3.003752E-03, 6.290188E-03
 3.013765E-03, 6.301638E-03
 3.023777E-03, 6.313087E-03
 3.033790E-03, 6.324536E-03
 3.043803E-03, 6.335986E-03
 3.053815E-03, 6.347435E-03
 3.063828E-03, 6.358884E-03
 3.073840E-03, 6.370333E-03
 3.083853E-03, 6.381783E-03
 3.093865E-03, 6.393232E-03
 3.103878E-03, 6.404681E-03
 3.113891E-03, 6.416131E-03
 3.123903E-03, 6.427580E-03
 3.133916E-03, 6.439029E-03
 3.143928E-03, 6.450478E-03
 3.153941E-03, 6.461928E-03
 3.163953E-03, 6.473377E-03
 3.173966E-03, 6.484826E-03
 3.183979E-03, 6.496276E-03
 3.193991E-03, 6.507725E-03
 3.204004E-03, 6.519174E-03
 3.214016E-03, 6.530624E-03
 3.224029E-03, 6.542072E-03
 3.234041E-03, 6.553522E-03
 3.244054E-03, 6.564971E-03
 3.254067E-03, 6.576421E-03
 3.264079E-03, 6.586552E-03
 3.274092E-03, 6.595842E-03
 3.284104E-03, 6.605130E-03
 3.294117E-03, 6.614418E-03
 3.304129E-03, 6.623707E-03
 3.314142E-03, 6.632996E-03
 3.324155E-03, 6.642284E-03
 3.334167E-03, 6.651573E-03
 3.344180E-03, 6.660862E-03
 3.354192E-03, 6.670150E-03
 3.364205E-03, 6.679439E-03
 3.374217E-03, 6.688728E-03
 3.384230E-03, 6.698016E-03
 3.394243E-03, 6.707305E-03
 3.404255E-03, 6.716594E-03
 3.414268E-03, 6.725882E-03
 3.424280E-03, 6.735170E-03
 3.434293E-03, 6.744459E-03
 3.444305E-03, 6.753748E-03
 3.454318E-03, 6.763036E-03
 3.464330E-03, 6.772325E-03
 3.474343E-03, 6.781614E-03
 3.484356E-03, 6.790903E-03
 3.494368E-03, 6.800191E-03
 3.504381E-03, 6.809480E-03
 3.514393E-03, 6.818769E-03
 3.524406E-03, 6.828057E-03
 3.534418E-03, 6.837346E-03
 3.544431E-03, 6.846634E-03
 3.554444E-03, 6.855923E-03
 3.564456E-03, 6.865212E-03
 3.574469E-03, 6.874500E-03
 3.584481E-03, 6.883789E-03
 3.594494E-03, 6.893078E-03
 3.604506E-03, 6.902366E-03
 3.614519E-03, 6.911655E-03
 3.624531E-03, 6.920944E-03
 3.634544E-03, 6.930232E-03
 3.644557E-03, 6.937177E-03
 3.654569E-03, 6.944090E-03
 3.664582E-03, 6.951003E-03
 3.674594E-03, 6.957917E-03
