Distance,X-Velocity
 0.000000E+00, 2.353175E-04
 1.001249E-05, 2.505240E-04
 2.002498E-05, 2.657305E-04
 3.003748E-05, 2.809371E-04
 4.004997E-05, 2.961436E-04
 5.006246E-05, 3.113502E-04
 6.007495E-05, 3.265567E-04
 7.008744E-05, 3.417632E-04
 8.009993E-05, 3.569697E-04
 9.011243E-05, 3.721762E-04
 1.001249E-04, 3.873828E-04
 1.101374E-04, 4.025893E-04
 1.201499E-04, 4.177958E-04
 1.301624E-04, 4.330024E-04
 1.401749E-04, 4.482089E-04
 1.501874E-04, 4.634154E-04
 1.601999E-04, 4.821164E-04
 1.702124E-04, 5.106033E-04
 1.802249E-04, 5.390901E-04
 1.902374E-04, 5.675770E-04
 2.002499E-04, 5.960638E-04
 2.102624E-04, 6.245507E-04
 2.202749E-04, 6.530376E-04
 2.302874E-04, 6.815244E-04
 2.402999E-04, 7.100112E-04
 2.503124E-04, 7.384981E-04
 2.603248E-04, 7.669848E-04
 2.703373E-04, 7.954717E-04
 2.803498E-04, 8.239585E-04
 2.903623E-04, 8.524453E-04
 3.003748E-04, 8.809321E-04
 3.103872E-04, 9.094189E-04
 3.203997E-04, 9.379057E-04
 3.304122E-04, 9.663926E-04
 3.404247E-04, 9.938389E-04
 3.504372E-04, 1.021233E-03
 3.604496E-04, 1.048627E-03
 3.704621E-04, 1.076022E-03
 3.804746E-04, 1.103416E-03
 3.904871E-04, 1.130810E-03
 4.004996E-04, 1.158204E-03
 4.105120E-04, 1.185599E-03
 4.205245E-04, 1.212993E-03
 4.305370E-04, 1.240387E-03
 4.405495E-04, 1.267781E-03
 4.505620E-04, 1.295175E-03
 4.605745E-04, 1.322570E-03
 4.705869E-04, 1.349964E-03
 4.805994E-04, 1.377358E-03
 4.906119E-04, 1.404752E-03
 5.006244E-04, 1.432147E-03
 5.106369E-04, 1.459541E-03
 5.206494E-04, 1.486935E-03
 5.306619E-04, 1.513235E-03
 5.406744E-04, 1.539427E-03
 5.506870E-04, 1.565620E-03
 5.606995E-04, 1.591812E-03
 5.707120E-04, 1.618005E-03
 5.807245E-04, 1.644197E-03
 5.907370E-04, 1.670390E-03
 6.007495E-04, 1.696582E-03
 6.107620E-04, 1.722774E-03
 6.207745E-04, 1.748967E-03
 6.307870E-04, 1.775159E-03
 6.407996E-04, 1.801352E-03
 6.508121E-04, 1.827544E-03
 6.608246E-04, 1.853737E-03
 6.708371E-04, 1.879929E-03
 6.808496E-04, 1.906121E-03
 6.908621E-04, 1.932314E-03
 7.008746E-04, 1.958506E-03
 7.108871E-04, 1.984698E-03
 7.208996E-04, 2.010891E-03
 7.309121E-04, 2.037083E-03
 7.409247E-04, 2.062000E-03
 7.509371E-04, 2.086870E-03
 7.609497E-04, 2.111741E-03
 7.709622E-04, 2.136611E-03
 7.809747E-04, 2.161481E-03
 7.909872E-04, 2.186351E-03
 8.009997E-04, 2.211222E-03
 8.110122E-04, 2.236092E-03
 8.210247E-04, 2.260963E-03
 8.310372E-04, 2.285833E-03
 8.410498E-04, 2.310703E-03
 8.510622E-04, 2.335573E-03
 8.610748E-04, 2.360443E-03
 8.710873E-04, 2.385314E-03
 8.810998E-04, 2.410184E-03
 8.911123E-04, 2.435054E-03
 9.011248E-04, 2.459925E-03
 9.111373E-04, 2.484795E-03
 9.211499E-04, 2.509665E-03
 9.311623E-04, 2.534536E-03
 9.411749E-04, 2.559406E-03
 9.511873E-04, 2.584276E-03
 9.611999E-04, 2.609146E-03
 9.712123E-04, 2.632672E-03
 9.812248E-04, 2.656088E-03
 9.912372E-04, 2.679503E-03
 1.001250E-03, 2.702919E-03
 1.011262E-03, 2.726334E-03
 1.021275E-03, 2.749750E-03
 1.031287E-03, 2.773165E-03
 1.041300E-03, 2.796581E-03
 1.051312E-03, 2.819997E-03
 1.061324E-03, 2.843412E-03
 1.071337E-03, 2.866828E-03
 1.081349E-03, 2.890243E-03
 1.091362E-03, 2.913659E-03
 1.101374E-03, 2.937075E-03
 1.111387E-03, 2.960490E-03
 1.121399E-03, 2.983906E-03
 1.131412E-03, 3.007322E-03
 1.141424E-03, 3.030737E-03
 1.151436E-03, 3.054153E-03
 1.161449E-03, 3.077568E-03
 1.171461E-03, 3.100984E-03
 1.181474E-03, 3.124399E-03
 1.191486E-03, 3.147815E-03
 1.201499E-03, 3.171231E-03
 1.211511E-03, 3.194646E-03
 1.221524E-03, 3.217134E-03
 1.231536E-03, 3.238949E-03
 1.241549E-03, 3.260765E-03
 1.251561E-03, 3.282581E-03
 1.261574E-03, 3.304396E-03
 1.271586E-03, 3.326212E-03
 1.281598E-03, 3.348027E-03
 1.291611E-03, 3.369843E-03
 1.301623E-03, 3.391659E-03
 1.311636E-03, 3.413474E-03
 1.321648E-03, 3.435290E-03
 1.331661E-03, 3.457105E-03
 1.341673E-03, 3.478921E-03
